,nouns,freq
885,agr,6
886,otto,2
887,götz,2
888,epidermidis,4
889,biofilm,10
890,producers,4
891,isolates,86
892,whilst,16
893,operon,8
894,psr,5
895,regions,278
896,autosomes,3
897,beukeboom,1
898,werren,1
899,nonfunctionals,1
900,anaemia,4
901,complication,12
902,disorders,39
903,describe,15
904,mds,43
905,giagounidis,2
906,aml,29
907,deutsch,2
908,cml,11
909,arbaje,2
910,beltran,2
911,antecedent,2
912,diagnoses,4
913,soderberg,2
914,autoimmune,2
915,glycosaminoglycans,1
916,meniscus,7
917,macroscopic,7
918,transmission,42
919,meniscectomy,1
920,fibrocartilage,1
921,standard,23
922,gas,259
923,publications,14
924,umezawa,1
925,adherence,20
926,hiv,18
927,saliva,5
928,mucosal,8
929,adhesion,29
930,predominant,13
931,shinobu,2
932,virulence,24
933,cess,1
934,participates,3
935,inability,16
936,myeloma,20
937,system,334
938,family,91
939,regulation,98
940,atl,1
941,antigens,9
942,laboratory,46
943,keratinocytes,10
944,manuscript,12
945,preparation,45
946,cummings,6
947,spic,1
948,replication,43
949,focus,16
950,insert,1
951,rcas,1
952,oncogenicity,1
953,group,394
954,disagreement,59
955,laboratories,10
956,sanwal,1
957,fujita,2
958,sato,10
959,medium,65
960,bacteria,31
961,deceleration,3
962,mortality,57
963,log,90
964,monkeys,6
965,investigations,78
966,lawrence,8
967,kuypers,2
968,finger,4
969,movements,11
970,property,12
971,geometry,41
972,field,390
973,ellipsoidal,1
974,inhibitor,85
975,actinomycin,3
976,induce,34
977,atpdeprivation,1
978,initiate,4
979,pka,15
980,procaspase,2
981,pkb,3
982,regulates,7
983,sources,213
984,rosea,4
985,tartrate,1
986,inositol,1
987,gluconate,2
988,ethanol,8
989,okamura,1
990,acidipilla,1
991,sugars,6
992,fibroblasts,27
993,repair,20
994,rodent,8
995,radiosensitivity,1
996,impact,90
997,defect,24
998,translation,20
999,occasion,2
1000,peptides,29
1001,production,188
1002,hla,6
1003,class,71
1004,donors,18
1005,geest,1
1006,dependence,144
1007,design,27
1008,neoantigen,1
1009,notion,20
1010,presentation,15
1011,apcs,1
1012,avoids,2
1013,reduces,15
1014,transgene,18
1015,sequences,56
1016,vector,28
1017,cassette,4
1018,exhibit,34
1019,alleles,93
1020,locus,54
1021,jollivet,1
1022,consensus,21
1023,interaction,198
1024,receptor,164
1025,coregulators,1
1026,paterno,1
1027,isoforms,22
1028,interact,2
1029,era,11
1030,shows,73
1031,evaluate,6
1032,background,53
1033,cotransfection,5
1034,inhibit,36
1035,reporters,4
1036,strano,4
1037,gaiddon,4
1038,discrepancy,393
1039,transient,18
1040,necessity,1
1041,needs,11
1042,pathway,104
1043,grothey,2
1044,confirmation,7
1045,trial,49
1046,benefit,25
1047,cetuximab,1
1048,tol,2
1049,egfr,6
1050,deletion,52
1051,end,62
1052,dgk,2
1053,fusions,4
1054,amino,27
1055,terminus,6
1056,termination,5
1057,codon,5
1058,coli,24
1059,construct,17
1060,homologues,9
1061,acid,63
1062,mutans,2
1063,tolerance,18
1064,neutropenia,8
1065,fever,2
1066,premeditation,1
1067,hypersensitivity,4
1068,oedema,1
1069,translocations,20
1070,burkitt,3
1071,lymphoma,26
1072,plasmacytoma,2
1073,mechanism,180
1074,riz,1
1075,tumors,112
1076,rynditch,1
1077,rearrangements,33
1078,pathways,61
1079,neoplasias,2
1080,ptc,4
1081,argue,12
1082,bladder,36
1083,migration,48
1084,heidemann,1
1085,ramjeesingh,1
1086,motility,27
1087,collateral,2
1088,artery,10
1089,swine,1
1090,ischemia,13
1091,vessel,3
1092,diameter,55
1093,angiography,1
1094,weeks,64
1095,ligation,5
1096,intervention,14
1097,stem,35
1098,circumflex,1
1099,mistee,1
1100,habit,4
1101,ages,43
1102,areca,1
1103,generation,23
1104,born,1
1105,cohorts,6
1106,countries,59
1107,ratio,305
1108,shay,1
1109,malignancy,10
1110,indicator,15
1111,hiyama,1
1112,telomerase,15
1113,infections,58
1114,aspergillosis,10
1115,encephalitis,5
1116,require,15
1117,concentration,218
1118,animal,12
1119,ppases,3
1120,yeast,12
1121,inhibitory,26
1122,ions,32
1123,chemoradiotherapy,4
1124,bedenne,2
1125,efficiency,65
1126,coadaptation,1
1127,parts,28
1128,molecule,32
1129,disequilibrium,25
1130,distances,45
1131,sites,97
1132,inflata,1
1133,schierup,2
1134,gutman,2
1135,minchinton,2
1136,wellknown,2
1137,metabolism,38
1138,rodents,4
1139,malformations,2
1140,plies,1
1141,fraction,219
1142,arrest,45
1143,observe,74
1144,cytometry,6
1145,appearance,27
1146,downregulation,32
1147,waters,12
1148,toumba,4
1149,highland,3
1150,spring,7
1151,strathmore,2
1152,volvic,3
1153,belgium,5
1154,fluoride,1
1155,vittel,1
1156,description,23
1157,patterns,67
1158,koopman,3
1159,androgen,4
1160,dijck,2
1161,rundlett,3
1162,miesfeld,3
1163,scheller,3
1164,inhibitors,54
1165,lncap,2
1166,basis,94
1167,glucocorticoid,3
1168,metapopulation,2
1169,colonization,30
1170,hanski,1
1171,ranta,1
1172,magna,1
1173,disperser,1
1174,pools,5
1175,islands,5
1176,serum,92
1177,acts,13
1178,platelets,3
1179,app,3
1180,aggregation,12
1181,describes,1
1182,mud,2
1183,ecp,3
1184,initiation,31
1185,cgvhd,4
1186,year,55
1187,predictor,29
1188,skin,14
1189,apisarnthanarax,1
1190,responders,4
1191,relatedness,11
1192,dsm,24
1193,threshold,21
1194,demarcation,1
1195,martelella,1
1196,waterfowl,3
1197,parks,3
1198,isolation,29
1199,birds,11
1200,passerines,3
1201,nonpasserines,3
1202,saylors,1
1203,poremba,1
1204,phenomenon,47
1205,butanol,1
1206,limits,54
1207,lin,26
1208,blaschek,1
1209,snv,1
1210,solute,2
1211,transport,70
1212,tcr,6
1213,tetramers,2
1214,transduction,21
1215,pbmcs,5
1216,relation,221
1217,whr,7
1218,lipids,12
1219,sum,9
1220,skinfolds,7
1221,etoposide,3
1222,dose,32
1223,complications,22
1224,facts,9
1225,lasparaginase,1
1226,dexamethasone,2
1227,menopausal,2
1228,measures,46
1229,tchernof,1
1230,fatness,4
1231,users,10
1232,leaner,1
1233,multivariate,19
1234,menarche,3
1235,parity,11
1236,predictors,18
1237,gain,58
1238,obesity,164
1239,menarcheal,3
1240,percentage,122
1241,adiposity,23
1242,jmml,2
1243,recruitment,26
1244,rars,4
1245,parents,11
1246,macronutrient,1
1247,intake,44
1248,point,153
1249,girls,25
1250,correlate,17
1251,disposal,4
1252,cefalu,2
1253,half,26
1254,analog,3
1255,stability,36
1256,extracts,13
1257,affinity,35
1258,subpopulation,8
1259,competent,1
1260,binding,43
1261,algae,5
1262,sister,5
1263,analyses,66
1264,hall,23
1265,stiller,2
1266,opisthokonts,2
1267,microsporidia,2
1268,branches,10
1269,trees,25
1270,genomospecies,3
1271,insertion,24
1272,rrna,9
1273,ivs,4
1274,genera,6
1275,campylobacter,3
1276,meinersmann,1
1277,enterobacteriaceae,2
1278,pronk,1
1279,acquisition,17
1280,intraspecies,1
1281,interspecies,1
1282,harbours,2
1283,exchange,47
1284,helicobacter,7
1285,similarities,8
1286,structure,203
1287,stricto,1
1288,cinaedi,1
1289,canis,1
1290,crp,9
1291,dysfunction,37
1292,correlations,83
1293,hunger,1
1294,fullness,1
1295,processes,48
1296,motivation,10
1297,eat,1
1298,memory,105
1299,experiences,9
1300,meal,18
1301,ingestion,4
1302,hippocampus,30
1303,affects,11
1304,transversion,3
1305,base,17
1306,exchanges,1
1307,splice,13
1308,primer,14
1309,combinations,17
1310,projects,2
1311,alves,9
1312,lengths,21
1313,resection,18
1314,cook,17
1315,community,21
1316,practice,28
1317,gatta,7
1318,pitchforth,6
1319,variations,82
1320,ruo,6
1321,temple,2
1322,advancements,1
1323,specialization,1
1324,improvement,43
1325,ireland,2
1326,leukemia,34
1327,cll,16
1328,stages,33
1329,lineage,21
1330,fedyk,1
1331,extent,41
1332,expectations,38
1333,norms,8
1334,experience,40
1335,drug,70
1336,practitioners,1
1337,doctors,1
1338,cost,26
1339,play,22
1340,influences,15
1341,remuneration,4
1342,emphasis,8
1343,healthcare,1
1344,instance,63
1345,bmi,99
1346,society,9
1347,cyprus,1
1348,baseline,48
1349,cholesterol,24
1350,term,53
1351,triglyceride,8
1352,adolescence,6
1353,adolescents,16
1354,childhood,26
1355,subsets,18
1356,roman,7
1357,tpa,4
1358,duffy,4
1359,currents,26
1360,solution,80
1361,tonicity,4
1362,electrode,16
1363,charge,65
1364,temperatures,178
1365,stefani,2
1366,movement,13
1367,iii,50
1368,smn,5
1369,organisms,7
1370,elegans,11
1371,coronary,1
1372,power,133
1373,exclude,7
1374,fortiori,1
1375,weaker,14
1376,plasma,105
1377,angina,1
1378,pectoris,1
1379,future,15
1380,recipients,20
1381,bone,65
1382,marrow,52
1383,bacigalupo,4
1384,outcomes,39
1385,transplants,15
1386,rist,2
1387,jshct,1
1388,koch,7
1389,detection,152
1390,ctc,1
1391,positivity,15
1392,cea,4
1393,accordance,30
1394,zon,2
1395,substantiates,3
1396,hcg,3
1397,toner,2
1398,bosl,2
1399,motzer,2
1400,secretion,48
1401,origin,71
1402,fig,151
1403,dissemination,6
1404,pneumoniae,6
1405,world,19
1406,kpc,74
1407,enzymes,23
1408,walsh,5
1409,meropenem,1
1410,song,9
1411,substitutions,14
1412,zlateva,2
1413,distress,17
1414,hads,1
1415,anxiety,20
1416,assessment,18
1417,asct,2
1418,depression,71
1419,discrepancies,75
1420,clones,23
1421,monolayer,8
1422,stromal,3
1423,senescence,19
1424,pathologies,8
1425,parrinello,1
1426,doublings,1
1427,suppressor,36
1428,altieri,2
1429,pancreas,3
1430,tbi,12
1431,confirms,11
1432,bmt,12
1433,gonadotropin,3
1434,irradiation,33
1435,showing,8
1436,boys,33
1437,reverse,15
1438,mertens,3
1439,evaluation,41
1440,presentations,4
1441,hsct,20
1442,spain,14
1443,courses,4
1444,deterioration,2
1445,latent,3
1446,probability,53
1447,streptomyces,13
1448,caeruleatus,1
1449,jcm,3
1450,occurrence,41
1451,yoon,3
1452,ivanova,2
1453,lee,26
1454,dresults,5
1455,park,21
1456,ddata,3
1457,consistent,21
1458,pigmentation,8
1459,maricola,2
1460,orange,4
1461,differ,45
1462,igg,3
1463,health,82
1464,subtype,17
1465,intention,8
1466,treat,11
1467,specimens,21
1468,rectrices,1
1469,males,69
1470,insights,5
1471,bimodality,1
1472,morphometric,1
1473,conflicts,11
1474,interpretations,19
1475,sanctus,1
1476,counterparts,14
1477,ricqlès,1
1478,interpretation,86
1479,dozens,1
1480,morphologies,10
1481,life,41
1482,bird,9
1483,chiappe,1
1484,phases,63
1485,bimodal,1
1486,janssen,2
1487,thompson,12
1488,yoshino,1
1489,incapacitation,2
1490,mating,10
1491,vials,4
1492,egg,22
1493,clark,26
1494,bouts,9
1495,sons,6
1496,females,75
1497,snook,3
1498,prout,1
1499,hosken,1
1500,record,8
1501,examination,32
1502,graduate,2
1503,school,10
1504,gpas,3
1505,credibility,3
1506,interval,30
1507,pcat,3
1508,validity,32
1509,publisher,1
1510,pharmacy,6
1511,admission,18
1512,standards,9
1513,restriction,22
1514,variables,35
1515,instrument,12
1516,students,78
1517,majors,3
1518,form,109
1519,deficiency,64
1520,patterson,3
1521,hulton,3
1522,hpv,59
1523,neoplasia,8
1524,spectrum,130
1525,stanley,2
1526,translocation,49
1527,breakpoint,6
1528,outgrowth,5
1529,partner,17
1530,interactors,1
1531,portions,3
1532,berx,3
1533,set,25
1534,frameshifts,1
1535,codons,3
1536,lobular,2
1537,truncation,6
1538,acceptor,6
1539,exon,12
1540,quality,54
1541,mhz,23
1542,qus,2
1543,frail,2
1544,female,13
1545,care,40
1546,residents,2
1547,krieg,1
1548,glucocorticoids,5
1549,gre,1
1550,ramalingam,1
1551,rogatsky,2
1552,cha,8
1553,terada,5
1554,cyclin,65
1555,guttridge,4
1556,barkett,4
1557,gilmore,8
1558,blockage,4
1559,nalca,4
1560,layer,88
1561,blockade,11
1562,charybdotoxin,3
1563,apamin,6
1564,relaxation,51
1565,venkatachalam,1
1566,donehower,1
1567,context,24
1568,oth,1
1569,takaku,1
1570,heterozygotes,16
1571,och,1
1572,apc,20
1573,worsley,3
1574,blotting,4
1575,localization,75
1576,cytoplasmic,2
1577,ten,2
1578,transcript,19
1579,tureci,1
1580,ffa,9
1581,paolisso,2
1582,carpentier,4
1583,hyperglycemia,4
1584,glucolipotoxicity,2
1585,prentki,2
1586,corkey,2
1587,robertson,17
1588,waist,9
1589,circumference,25
1590,babies,2
1591,protection,23
1592,see,73
1593,prevention,9
1594,positives,5
1595,rna,36
1596,stringency,1
1597,rounds,1
1598,amplification,33
1599,adjustment,30
1600,intolerance,3
1601,hyperinsulinaemia,8
1602,disturbances,12
1603,indians,5
1604,obesityahyperinsulinaemia,1
1605,dyslipidaemia,1
1606,separation,56
1607,mauritians,1
1608,luminosity,197
1609,wheeler,8
1610,presenting,1
1611,relatives,9
1612,icg,2
1613,discussion,30
1614,procambarus,1
1615,clarkii,2
1616,siwicki,2
1617,bishop,2
1618,panulirus,1
1619,interruptus,1
1620,view,89
1621,diversity,44
1622,generality,5
1623,projection,14
1624,zucker,8
1625,rats,107
1626,responsiveness,11
1627,rosenthal,1
1628,faafa,1
1629,estradiol,4
1630,progesterone,6
1631,corresponds,33
1632,colleagues,54
1633,scale,55
1634,subscale,2
1635,doctor,4
1636,deviations,22
1637,calculation,61
1638,bmts,1
1639,rubrum,4
1640,mol,20
1641,goebel,5
1642,halogranum,2
1643,hybridization,19
1644,haemolyticum,1
1645,contain,11
1646,quinone,8
1647,pyogenes,3
1648,maturation,12
1649,income,26
1650,hepatitis,2
1651,virus,48
1652,stress,90
1653,peroxidation,5
1654,dengue,2
1655,wati,2
1656,flavivirus,5
1657,bovine,15
1658,diarrhea,3
1659,yamane,2
1660,activator,13
1661,carr,4
1662,leclercq,2
1663,flaviviruses,2
1664,blackwell,2
1665,brinton,2
1666,calvert,1
1667,hours,27
1668,hcmv,4
1669,machesky,3
1670,iav,6
1671,seo,4
1672,measles,6
1673,influence,122
1674,denv,10
1675,abl,1
