,nouns,freq
920,gonad,2
921,flavor,4
922,nutrients,55
923,determination,20
924,content,70
925,del,7
926,rincon,3
927,koidis,3
928,raman,4
929,hall,7
930,marshall,8
931,gordon,4
932,soxhlet,4
933,extraction,47
934,method,157
935,dinesha,3
936,ramachandra,3
937,zhou,42
938,resonance,77
939,nmr,29
940,hazlett,15
941,seton,11
942,hutchison,11
943,bussell,11
944,products,90
945,muscle,137
946,qin,15
947,wang,48
948,shao,46
949,deng,46
950,jia,36
951,song,31
952,pork,11
953,salmon,14
954,silva,20
955,carneiro,11
956,crude,47
957,barbosa,11
958,morgan,12
959,figueiras,11
960,egg,46
961,zhao,32
962,milk,17
963,viereck,11
964,ipsen,11
965,honey,13
966,ribeiro,11
967,cod,11
968,gudjónsdóttir,11
969,arason,11
970,rustad,11
971,water,222
972,mobility,39
973,proton,24
974,relaxation,72
975,sequence,148
976,intensity,80
977,times,103
978,inversion,7
979,sequences,83
980,experiments,77
981,performance,132
982,separation,22
983,report,87
984,detection,79
985,modifications,71
986,zhang,35
987,crab,1
988,roe,1
989,paper,33
990,apparatus,4
991,tokyo,1
992,japan,18
993,reports,157
994,peak,43
995,result,170
996,appearance,12
997,nausea,4
998,hyperemesis,2
999,gravidarum,2
1000,coad,2
1001,maltepe,2
1002,einarson,7
1003,weeks,107
1004,peaks,19
1005,diminishes,4
1006,women,212
1007,weigel,2
1008,flaxman,5
1009,patil,2
1010,abrams,3
1011,intakes,26
1012,reveals,4
1013,associations,129
1014,chortatos,6
1015,drinks,4
1016,isolauri,3
1017,ate,4
1018,meat,6
1019,craig,9
1020,roberts,3
1021,eggs,9
1022,cereals,23
1023,pulses,8
1024,inconsistencies,12
1025,findings,291
1026,reporting,2
1027,pregnancy,74
1028,details,52
1029,practices,48
1030,city,8
1031,april,6
1032,december,1
1033,calculate,8
1034,ffq,4
1035,robinson,52
1036,osmond,1
1037,cox,25
1038,barker,4
1039,crozier,6
1040,inskip,2
1041,godfrey,6
1042,prompt,2
1043,cards,1
1044,responses,220
1045,portion,20
1046,weights,19
1047,buss,5
1048,holland,3
1049,carrots,1
1050,swedes,1
1051,turnips,1
1052,ham,1
1053,beef,1
1054,pies,1
1055,sausages,1
1056,meats,1
1057,combinations,10
1058,variance,34
1059,joliffe,1
1060,pca,12
1061,frequencies,50
1062,variances,1
1063,coefficients,21
1064,woman,2
1065,prudent,3
1066,review,112
1067,nvp,12
1068,graph,5
1069,greenland,2
1070,pearl,1
1071,confounders,27
1072,regression,60
1073,attainment,9
1074,bmi,95
1075,parity,2
1076,variability,103
1077,robertson,17
1078,bowen,5
1079,bernstein,8
1080,chou,5
1081,kuo,20
1082,fetzer,5
1083,lacasse,5
1084,rey,5
1085,morin,5
1086,berard,5
1087,chan,6
1088,kramer,5
1089,stewart,8
1090,muhajarine,5
1091,prevalence,255
1092,effects,575
1093,scandinavia,3
1094,ecological,3
1095,pepper,8
1096,cohort,117
1097,proportion,76
1098,remainder,1
1099,bias,57
1100,concern,60
1101,ffqs,7
1102,byers,3
1103,patterns,159
1104,khani,3
1105,terry,3
1106,wolk,3
1107,stability,84
1108,borland,4
1109,topic,9
1110,dhurandhar,4
1111,categories,37
1112,confounding,17
1113,causal,37
1114,possibility,47
1115,confers,9
1116,advantages,18
1117,substances,10
1118,mother,11
1119,embryo,8
1120,hypothesis,86
1121,thereby,4
1122,huxley,3
1123,latter,22
1124,reduction,263
1125,sionov,1
1126,eukaryotes,18
1127,fungi,3
1128,morrow,1
1129,fraser,1
1130,forche,1
1131,sterkers,1
1132,microbe,1
1133,aneuploidy,4
1134,karyotype,1
1135,species,408
1136,chromatin,34
1137,condensation,9
1138,giardia,14
1139,nuclei,7
1140,decades,31
1141,chromosomes,8
1142,diploid,2
1143,nucleus,27
1144,harbor,7
1145,chromosome,25
1146,mitosis,7
1147,prone,4
1148,chromatid,7
1149,missegregations,3
1150,absence,109
1151,cycle,98
1152,progression,203
1153,gourguechon,1
1154,encystation,1
1155,excystation,1
1156,karyotyping,2
1157,suspensions,10
1158,karyotypes,4
1159,hypotonization,2
1160,min,34
1161,lines,63
1162,cultures,38
1163,chromatids,2
1164,segregate,1
1165,poleward,1
1166,midzone,1
1167,daughter,2
1168,poles,3
1169,compton,2
1170,tumova,6
1171,procedure,47
1172,briefly,28
1173,cerevisiae,16
1174,queries,2
1175,particles,28
1176,probe,21
1177,spreads,1
1178,blue,6
1179,choanozoans,1
1180,rutkowski,1
1181,prb,2
1182,search,27
1183,kinome,1
1184,confirm,10
1185,checkpoint,17
1186,presence,313
1187,member,27
1188,kinase,77
1189,candidate,37
1190,profiles,39
1191,difference,135
1192,heterozygosity,8
1193,recombination,45
1194,assemblages,1
1195,suggestion,4
1196,speciation,9
1197,assemblage,2
1198,susceptibility,79
1199,monis,1
1200,isolates,2
1201,diversity,97
1202,heterogeneity,40
1203,emery,2
1204,widmer,2
1205,tolba,2
1206,birkeland,1
1207,faghiri,1
1208,protist,1
1209,rogers,2
1210,variation,260
1211,isolate,6
1212,blancq,1
1213,mutations,192
1214,dynamics,34
1215,variations,25
1216,evolution,151
1217,features,155
1218,instability,10
1219,variants,100
1220,sipos,1
1221,nondisjunctions,1
1222,merotelic,1
1223,attachments,8
1224,cause,138
1225,arrest,37
1226,correct,1
1227,vicente,1
1228,cande,1
1229,cohesion,6
1230,laggards,1
1231,clarke,2
1232,missegregation,3
1233,anaphase,2
1234,segregation,7
1235,sagolla,2
1236,micronuclei,2
1237,intranuclear,1
1238,attaches,1
1239,dawson,1
1240,precise,11
1241,interface,20
1242,margolis,1
1243,tumor,110
1244,suppressor,14
1245,genome,55
1246,aneuploids,1
1247,fitness,101
1248,aneuploid,1
1249,stoichiometry,4
1250,imbalance,6
1251,yeast,25
1252,williams,29
1253,resistance,279
1254,acquisition,62
1255,alterations,49
1256,pavelka,1
1257,hand,78
1258,prerequisite,1
1259,tetraploid,1
1260,route,6
1261,storchova,1
1262,mds,3
1263,aml,1
1264,bone,76
1265,marrow,14
1266,regimens,27
1267,decision,56
1268,transplant,14
1269,team,34
1270,gastroenterology,1
1271,endocrinology,1
1272,genetics,23
1273,orthopedics,1
1274,recommend,1
1275,contact,32
1276,fmc,1
1277,device,63
1278,hospital,51
1279,cardiovascular,42
1280,registry,63
1281,stemi,18
1282,emergency,29
1283,department,19
1284,catheter,8
1285,discuss,2
1286,ccu,2
1287,network,104
1288,understand,7
1289,complications,65
1290,dissection,73
1291,rule,23
1292,start,5
1293,tte,20
1294,purpose,15
1295,pci,102
1296,effusion,11
1297,rupture,30
1298,perforation,6
1299,elevation,33
1300,motion,65
1301,abnormality,32
1302,second,3
1303,cag,4
1304,lca,1
1305,delay,46
1306,miss,3
1307,thromboembolism,3
1308,widening,5
1309,chest,23
1310,enlargement,7
1311,switch,14
1312,evaluation,62
1313,modalities,24
1314,tomography,58
1315,hesitation,5
1316,bypass,73
1317,concept,39
1318,procedures,22
1319,minimization,5
1320,skip,1
1321,ipa,5
1322,lesions,152
1323,aspergillosis,6
1324,itba,6
1325,parenchyma,4
1326,forms,61
1327,infections,52
1328,bronchoscopic,1
1329,pathologic,2
1330,subtypes,18
1331,tracheobronchitis,4
1332,aspergillus,2
1333,airways,1
1334,pseudomembranes,1
1335,surface,108
1336,macroscopic,2
1337,lesion,64
1338,iitba,1
1339,infiltration,19
1340,iii,103
1341,air,98
1342,occlusion,16
1343,influenza,4
1344,charge,108
1345,clustering,8
1346,array,41
1347,malformations,30
1348,jongmans,12
1349,pagon,6
1350,zonana,6
1351,janssen,24
1352,vissers,9
1353,phenotypes,77
1354,layman,9
1355,hurd,9
1356,martin,28
1357,incidence,201
1358,abnormalities,51
1359,mutation,89
1360,basson,15
1361,van,227
1362,bergman,23
1363,observations,50
1364,modifiers,15
1365,discovery,47
1366,syndrome,167
1367,immunoprecipitation,5
1368,elements,70
1369,enhancers,8
1370,transcription,119
1371,zentner,3
1372,vitro,33
1373,remodeling,14
1374,chromodomains,2
1375,assays,43
1376,proof,9
1377,pathogenesis,31
1378,bouazoune,2
1379,kingston,2
1380,accessibility,11
1381,thousands,12
1382,neuron,5
1383,progenitors,8
1384,underlies,6
1385,deficiency,53
1386,whittaker,12
1387,signs,31
1388,dysfunction,231
1389,motor,71
1390,incoordination,2
1391,disability,59
1392,vesseur,2
1393,anomalies,80
1394,becker,34
1395,stiemer,9
1396,neumann,9
1397,entezami,9
1398,bocca,9
1399,hoefsloot,9
1400,meiners,9
1401,issekutz,9
1402,prasad,14
1403,smith,38
1404,blake,12
1405,lin,46
1406,sanlaville,33
1407,verloes,19
1408,fetuses,11
1409,olfactory,7
1410,bulbs,7
1411,vermis,36
1412,hypoplasia,27
1413,cns,6
1414,mri,56
1415,foliation,48
1416,maintenance,61
1417,fgf,4
1418,contributes,17
1419,granule,2
1420,anlage,2
1421,mutant,12
1422,mouse,76
1423,gcp,1
1424,exhibit,23
1425,lobes,4
1426,position,116
1427,folia,4
1428,meaning,22
1429,alteration,22
1430,fissure,13
1431,corrales,2
1432,mahoney,2
1433,joyner,66
1434,anchor,4
1435,fissures,11
1436,indentations,2
1437,cerebellum,19
1438,sudarov,9
1439,extent,40
1440,manner,40
1441,lobules,4
1442,hemispheres,9
1443,crusi,3
1444,crusii,2
1445,paramedian,1
1446,larsell,1
1447,mutants,30
1448,meander,2
1449,tail,18
1450,regionalization,2
1451,disorganization,9
1452,fletcher,8
1453,heintz,6
1454,ross,4
1455,mason,4
1456,alters,18
1457,location,36
1458,cheng,32
1459,mice,296
1460,detect,13
1461,animals,64
1462,trap,5
1463,randall,3
1464,dna,304
1465,situ,8
1466,hybridization,21
1467,probes,9
1468,constructs,19
1469,adult,76
1470,pbs,9
1471,prohance,6
1472,bracco,2
1473,diagnostics,8
1474,canada,19
1475,gadolinium,30
1476,agent,26
1477,pfa,4
1478,cahill,2
1479,spring,7
1480,lerch,9
1481,henkelman,9
1482,perfusions,3
1483,brain,154
1484,month,25
1485,guzman,1
1486,wong,1
1487,tesla,4
1488,scanner,16
1489,palo,3
1490,alto,3
1491,image,35
1492,brains,11
1493,skulls,3
1494,coils,2
1495,bock,2
1496,parameters,134
1497,scans,23
1498,tes,6
1499,echo,7
1500,echoes,2
1501,averages,4
1502,isotropic,4
1503,voxels,8
1504,noakes,2
1505,registration,8
1506,alignment,10
1507,fashion,9
1508,deformation,4
1509,morphometry,3
1510,deformations,2
1511,atlas,8
1512,nieman,2
1513,determinants,25
1514,voxel,2
1515,genotypes,27
1516,volumes,63
1517,dorr,3
1518,kabani,3
1519,steadman,3
1520,watson,6
1521,janke,3
1522,kurniawan,3
1523,comparisons,29
1524,lazar,5
1525,nichols,7
1526,littermate,4
1527,cerebellar,34
1528,images,57
1529,roman,4
1530,numerals,1
1531,oda,8
1532,cerebella,1
1533,shift,20
1534,lobule,13
1535,viii,3
1536,shallower,1
1537,sec,4
1538,orange,3
1539,phenotype,92
1540,disruption,27
1541,series,46
1542,identity,55
1543,markers,98
1544,expression,592
1545,border,8
1546,arrow,1
1547,figures,24
1548,becomes,7
1549,itc,1
1550,ans,1
1551,gcps,7
1552,roles,90
1553,apoptosis,79
1554,perinatal,2
1555,feng,4
1556,expansion,42
1557,sufficient,6
1558,explain,18
1559,defects,88
1560,dysregulation,13
1561,schnetz,4
1562,developmental,13
1563,instance,108
1564,interacts,37
1565,vessel,64
1566,see,18
1567,section,23
1568,interact,8
1569,share,79
1570,herrup,6
1571,auerbach,4
1572,davis,12
1573,rossant,3
1574,desplan,8
1575,theis,8
1576,kornberg,8
1577,coleman,13
1578,sillitoe,28
1579,stephen,8
1580,lao,8
1581,vogel,8
1582,organizer,11
1583,patterning,6
1584,repressor,15
1585,speculate,20
1586,function,610
1587,trithorax,4
1588,homeobox,2
1589,schuettengruber,2
1590,martinez,2
1591,iovino,2
1592,cavalli,1
1593,embryos,20
1594,postnatal,2
1595,site,183
1596,yaguchi,2
1597,sato,4
1598,deletion,38
1599,similarities,32
1600,malformation,10
1601,dwm,3
1602,barkovich,2
1603,dobyns,2
1604,rotation,8
1605,fossa,3
1606,ataxia,2
1607,loci,30
1608,defect,17
1609,inoue,1
1610,hoshino,1
1611,mikoshiba,1
1612,quantify,1
1613,zic,1
1614,haploinsufficiency,12
1615,background,9
1616,keane,5
1617,couple,5
1618,deficits,19
1619,coordination,34
1620,admiraal,8
1621,huygen,8
1622,sensorimotor,8
1623,tasks,37
1624,schmahmann,24
1625,stoodley,25
1626,valera,8
1627,pathology,31
1628,psychomotor,2
1629,contribution,45
1630,investigation,44
1631,abadie,1
1632,amanou,1
1633,denise,1
1634,narcy,1
1635,manach,2
1636,connection,21
1637,microscopic,13
1638,autism,12
1639,diabetes,91
1640,ulceration,4
1641,recurrence,23
1642,multidisciplinary,4
1643,clinics,33
1644,decade,55
1645,services,67
1646,ccgs,3
1647,language,72
1648,barnett,2
1649,bon,1
1650,graham,2
1651,speech,24
1652,scheffer,10
1653,hildebrand,5
1654,reuter,9
1655,lai,5
1656,monaco,5
1657,myers,9
1658,turner,16
1659,childhood,133
1660,dyspraxia,14
1661,dysarthria,5
1662,deletions,16
1663,filges,5
1664,encodes,23
1665,lineage,43
1666,avram,7
1667,fields,38
1668,leid,8
1669,murine,48
1670,baf,8
1671,kadoch,5
1672,modulator,18
1673,hemoglobin,17
1674,hbf,16
1675,basak,29
1676,funnell,21
1677,controls,73
1678,polarity,17
1679,neurons,62
1680,dendrite,12
1681,outgrowth,15
1682,hsueh,30
1683,chien,10
1684,wiegreffe,6
1685,ddd,6
1686,project,54
1687,omim,17
1688,occurrence,42
1689,words,27
1690,spectrum,32
1691,dysmorphism,2
1692,fetal,2
1693,cnvs,9
1694,microdeletion,20
1695,hypotonia,9
1696,skills,79
1697,persistence,17
1698,piccione,9
