,nouns,freq
182,influence,142
183,nematode,14
184,removal,25
185,neurons,68
186,organism,19
187,kenyon,12
188,alcedo,6
189,poon,6
190,ostojic,6
191,signaling,32
192,vertebrates,11
193,elegans,42
194,alterations,46
195,caenorhabditis,25
196,induction,89
197,promoting,5
198,protein,390
199,proteostasis,5
200,cell,775
201,prahlad,5
202,reticulum,11
203,mitochondria,77
204,upr,5
205,mito,5
206,durieux,5
207,sun,28
208,singh,12
209,aballay,5
210,taylor,17
211,dillin,5
212,chemical,67
213,structures,129
214,components,117
215,metabolites,63
216,neurotransmitter,5
217,pathways,209
218,shift,26
219,physiology,14
220,state,167
221,petrascheck,1
222,williams,12
223,chin,1
224,restriction,26
225,perception,17
226,nutrients,21
227,bishop,3
228,guarente,5
229,model,474
230,plant,30
231,collins,4
232,carretero,3
233,effort,20
234,modulators,5
235,screens,7
236,assays,104
237,protocol,102
238,food,147
239,values,214
240,conditions,226
241,abundance,41
242,bacterivores,1
243,pharyngeal,7
244,muscles,39
245,lumen,2
246,ground,5
247,avery,6
248,horvitz,1
249,animals,116
250,reduction,182
251,decrease,109
252,vivo,80
253,worms,25
254,defect,6
255,mutations,407
256,impairments,17
257,hekimi,2
258,acetylcholine,11
259,receptor,221
260,subunit,29
261,muscle,167
262,raizen,3
263,mckay,2
264,mutants,12
265,rates,249
266,fig,46
267,network,97
268,gap,23
269,junctions,11
270,null,1
271,dent,8
272,respond,14
273,glutamatergic,4
274,potentials,19
275,ipsps,1
276,spikes,7
277,traces,3
278,electropharyngeograms,1
279,channel,36
280,activates,13
281,inhibits,22
282,neurochip,2
283,device,30
284,record,8
285,epgs,2
286,promotes,20
287,observe,9
288,hypothesis,67
289,background,50
290,pair,9
291,motor,98
292,feature,43
293,cause,141
294,glutamate,12
295,vesicles,22
296,detection,108
297,occurs,16
298,situations,25
299,roles,77
300,contraction,27
301,steger,3
302,starvation,12
303,figs,4
304,detector,6
305,hendricks,2
306,terminal,4
307,bulb,2
308,pharynx,2
309,link,17
310,observations,85
311,induces,43
312,role,538
313,activities,195
314,calcium,54
315,ion,32
316,dynamics,48
317,receptors,130
318,vertebrate,9
319,cells,1132
320,heart,216
321,shares,8
322,similarities,6
323,mango,3
324,demonstrate,24
325,act,14
326,show,73
327,reveals,12
328,pathway,143
329,specificity,54
330,sensory,9
331,riera,1
332,development,549
333,mimetics,4
334,worm,3
335,lines,79
336,polymerase,13
337,chain,44
338,reaction,94
339,pcr,14
340,isolate,2
341,promoter,34
342,region,152
343,primers,19
344,dna,200
345,fragments,13
346,clarity,2
347,gonads,1
348,adult,106
349,progeny,13
350,marker,82
351,machine,14
352,amount,103
353,point,106
354,scanners,4
355,day,94
356,adulthood,35
357,plates,9
358,electropharyngeogram,1
359,epg,1
360,recordings,25
361,briefly,23
362,solution,46
363,pumping,2
364,min,64
365,autoepg,1
366,software,61
367,dillon,1
368,compiles,1
369,prism,13
370,significance,50
371,laser,4
372,ablation,34
373,microscope,8
374,slides,3
375,pads,1
376,focus,51
377,community,160
378,genetics,39
379,models,316
380,population,286
381,dozens,2
382,parameters,127
383,case,246
384,simulation,17
385,generality,3
386,comins,32
387,insect,3
388,management,141
389,crops,4
390,thuringiensis,2
391,toxins,4
392,tabashnik,13
393,theory,19
394,locus,21
395,tracks,3
396,frequencies,9
397,density,126
398,patches,7
399,investigations,23
400,strategy,159
401,assumptions,16
402,selection,80
403,insecticidal,1
404,toxin,22
405,huang,23
406,damage,130
407,refuge,24
408,crop,8
409,delay,17
410,decades,52
411,efficacy,249
412,experiments,98
413,generalities,2
414,evolution,60
415,caprio,8
416,ives,21
417,consortium,32
418,glaum,1
419,behaviors,12
420,framework,32
421,distill,1
422,mechanisms,191
423,equilibrium,12
424,frequency,139
425,patch,37
426,ringland,1
427,george,3
428,dispersal,19
429,stability,78
430,polymorphism,18
431,approximation,19
432,properties,245
433,divides,2
434,types,258
435,investigate,10
436,progresses,2
437,events,160
438,formulation,49
439,iterates,5
440,generations,13
441,reformulation,2
442,section,32
443,variables,58
444,sizes,38
445,area,110
446,math,158
447,msub,126
448,mrow,317
449,subpopulations,4
450,normalb,1
451,gould,11
452,dominance,13
453,msubsup,16
454,corner,2
455,refuges,2
456,georghiou,5
457,policies,20
458,manage,12
459,pesticides,5
460,applicability,2
461,pest,4
462,species,177
463,insecticides,2
464,problem,95
465,transient,17
466,approach,337
467,relate,14
468,proportion,129
469,delays,14
470,period,130
471,andow,8
472,pressure,158
473,individuals,287
474,size,170
475,premating,1
476,immigration,1
477,homozygotes,4
478,manipulation,29
479,migration,49
480,possibility,66
481,alstad,2
482,pests,8
483,successes,1
484,research,417
485,demonstration,4
486,proportions,19
487,definition,47
488,assumption,27
489,criterion,18
490,estimation,22
491,bourguet,1
492,spodoptera,1
493,farias,1
494,value,148
495,maintain,12
496,diminishes,1
497,migrants,1
498,way,91
499,mani,1
500,roush,1
501,insecticide,3
502,applications,182
503,pyramids,1
504,multiple,14
505,landscape,15
506,distances,10
507,sisterson,2
508,invasion,79
509,fronts,3
510,phillips,5
511,environment,91
512,stockwell,1
513,margins,19
514,change,127
515,populations,148
516,humans,137
517,rauscher,1
518,similarity,38
519,adaptation,11
520,theories,12
521,habitat,6
522,expense,3
523,fitness,14
524,niche,3
525,conservation,4
526,holt,7
527,states,136
528,growth,203
529,factor,302
530,kinase,57
531,regulation,84
532,life,122
533,perrini,1
534,ligand,13
535,downstream,26
536,giorgino,3
537,promote,46
538,proliferation,108
539,hypertrophy,82
540,progression,213
541,cancer,878
542,clemmons,3
543,vitro,49
544,resnicoff,4
545,baserga,4
546,therapy,503
547,toxicity,76
548,beckwith,3
549,yee,3
550,pappo,2
551,functionality,5
552,sumoylation,14
553,translocation,28
554,gene,396
555,enhancers,8
556,proteins,267
557,lin,20
558,gnirck,4
559,larsson,8
560,warsito,4
561,sjöström,4
562,andersson,4
563,introduction,26
564,site,145
565,patient,159
566,outcome,147
567,renal,3
568,rhabdomyosarcomas,10
569,sarcomas,11
570,palmerini,2
571,van,107
572,gaal,2
573,tissue,347
574,osteosarcomas,3
575,antibody,116
576,asmane,3
577,rhabdomyosarcoma,10
578,prostate,40
579,breast,58
580,carcinoma,106
581,myeloid,28
582,leukemia,47
583,liao,2
584,deng,6
585,sarfstein,3
586,zhang,59
587,type,230
588,tsm,1
589,sequences,81
590,vectors,21
591,vector,31
592,confirmation,12
593,line,87
594,consistence,1
595,acute,79
596,correlation,93
597,estrogen,2
598,differ,11
599,cycle,30
600,mock,2
601,differentiation,83
602,stimulation,48
603,difference,102
604,death,200
605,apoptosis,64
606,status,141
607,regions,193
608,reporter,5
609,contrast,136
610,transactivation,12
611,modification,103
612,regulates,12
613,import,6
614,process,285
615,transcription,92
616,factors,532
617,mass,101
618,cardiomyocyte,6
619,frey,7
620,overload,10
621,cardiomyocytes,7
622,synthesis,93
623,contractile,10
624,wall,42
625,ventricular,21
626,leads,20
627,risk,968
628,arrhythmia,4
629,levy,9
630,koren,2
631,outcomes,187
632,therapies,85
633,cyp,10
634,epoxygenases,5
635,epoxyeicosatrienoic,1
636,products,192
637,injury,163
638,evidences,9
639,eets,26
640,overexpression,70
641,peptide,54
642,anp,23
643,egf,4
644,xiao,8
645,phosphorylation,52
646,therefore,41
647,samokhvalov,2
648,enzyme,34
649,subunits,7
650,ampk,16
651,cardiac,60
652,dysfunction,242
653,autophagy,56
654,turdi,5
655,guo,10
656,ren,11
657,protection,94
658,needs,29
659,responses,251
660,akt,22
661,substrates,36
662,translocates,7
663,brazil,17
664,isoforms,46
665,brain,362
666,kidney,104
667,datta,2
668,masure,2
669,challenges,75
670,clerk,8
671,shiraishi,7
672,debosch,7
673,tsujita,7
674,injection,30
675,days,158
676,infusion,14
677,saline,4
678,hypertension,65
679,ang,9
680,inositol,3
681,protects,5
682,fujio,8
683,condorelli,3
684,zhao,10
685,inhibit,24
686,phenomenon,24
687,prevalence,161
688,persons,185
689,dysregulation,20
690,hydrolase,1
691,confers,8
692,action,116
693,deficiency,63
694,eet,5
695,postulate,3
696,bnp,5
697,chien,12
698,myocardial,4
699,exposure,284
700,attention,69
701,relationship,115
702,actions,30
703,vasodilatory,3
704,paracrine,6
705,rubattu,3
706,horikawa,5
707,afterload,2
708,cgmp,3
709,production,254
710,klaiber,3
711,infarction,55
712,kuga,2
713,attenuate,3
714,localization,64
715,constriction,8
716,tac,12
717,increases,125
718,raav,4
719,cotransfection,1
720,jiang,14
721,pfu,2
722,vein,26
723,echocardiography,24
724,catheterization,8
725,cultures,59
726,dulbecco,3
727,eagle,1
728,medium,43
729,technologies,49
730,sodium,23
731,bicarbonate,1
732,pyruvate,6
733,bovine,5
734,serum,95
735,zealand,2
736,penicillin,1
737,units,58
738,incubator,1
739,air,20
740,inhibitor,204
741,μmol,2
742,cayman,1
743,ann,1
744,arbor,1
745,phenylephedrine,1
746,culture,131
747,media,19
748,xia,3
749,experimental,6
750,plasmids,7
751,transfection,4
752,immunoprecipitations,1
753,quantity,24
754,incidence,153
755,cif,2
756,measures,93
757,event,35
758,densities,30
759,building,13
760,blocks,11
761,regression,49
762,doehler,2
763,random,5
764,form,64
765,formula,67
766,display,93
767,xml,96
768,mstyle,9
769,msup,73
770,location,43
771,scale,69
772,standard,65
773,tail,19
774,implementations,2
775,relies,3
776,factorization,7
777,factorizes,1
778,product,62
779,probability,40
780,authors,64
781,probabilities,3
782,duration,123
783,timing,5
784,issues,74
785,convenient,3
786,tool,39
787,proper,1
788,parametrize,1
789,mspace,87
790,snp,25
791,base,26
792,parsimony,1
793,reasons,39
794,distributions,29
795,degrees,47
796,coefficients,14
797,coordinates,6
798,note,94
799,specifies,1
800,equals,1
801,formulas,5
802,integration,35
803,parts,20
804,max,4
805,fit,9
806,information,240
807,criteria,115
808,boldk,2
809,number,420
810,step,75
811,estimates,64
812,moments,1
813,depend,1
814,inference,4
815,mle,1
816,choice,51
817,polynomials,1
818,performance,163
819,calculation,45
820,errors,46
821,confidence,41
822,intervals,10
823,matrix,87
824,mover,13
825,respect,15
826,refs,1
827,aneurysm,27
828,complication,39
829,artery,72
830,bypass,77
831,surgery,497
832,aneurysms,20
833,modality,27
834,cases,387
835,compromise,13
836,compression,19
837,vascular,18
838,svg,44
839,report,107
840,revascularization,8
841,embolization,7
842,catheter,10
843,intervention,122
844,review,141
845,article,22
846,year,135
847,cabg,3
848,symptoms,222
849,pain,70
850,breath,4
851,complications,244
852,fistula,10
853,rupture,10
854,svgs,1
855,perform,5
856,kind,8
857,repair,94
858,indications,57
859,territories,1
860,resection,284
861,patent,8
862,grafts,9
863,graft,72
864,anatomy,10
865,implantation,33
866,stents,27
867,hand,64
868,flow,114
869,embolism,20
870,coil,6
871,plugs,3
872,shows,37
873,patency,9
874,persistent,10
875,segment,11
876,supplies,4
877,territory,3
878,myocardium,43
879,lesion,59
880,lcx,1
881,consequence,37
882,discussion,7
883,team,13
884,cardiologists,1
885,surgeons,44
886,institution,9
887,treat,31
888,lad,5
889,tce,3
890,coils,1
891,cto,6
892,stent,10
893,phase,150
894,success,61
895,pci,5
896,lesions,173
897,techniques,113
898,diffraction,4
899,limit,26
900,subsets,5
901,molecules,135
902,bleach,1
903,precision,32
904,technique,142
905,microscopy,34
906,palm,5
907,reconstruction,35
908,storm,3
909,methods,251
910,strategies,129
911,class,94
912,fluorescent,15
913,variants,121
914,label,14
915,dyes,21
916,labels,15
917,fluorophores,16
918,illumination,2
919,wavelength,18
920,fluorescence,21
921,photon,18
922,structure,190
923,compound,35
924,sparse,3
925,eliminates,3
926,advantages,62
927,syntheses,5
928,color,81
929,palette,5
930,orange,5
931,emission,59
932,utility,38
933,multicolor,7
934,chemistry,29
935,towards,51
936,absorption,48
937,collection,36
938,isologue,1
939,xanthene,2
940,oxygen,141
941,yield,36
942,scheme,14
943,phenyl,4
944,derivatives,42
945,condensation,13
946,formaldehyde,5
947,tetrahydroquinolinyl,1
948,methane,1
949,lithiation,1
950,sicl,1
951,silicon,16
952,atom,1
953,oxidation,23
954,kmno,1
955,phalloidin,1
956,conjugate,10
957,image,104
958,alexa,7
959,fluor,1
960,buffer,16
961,sheet,3
962,setup,7
963,figure,349
964,trial,207
965,phosphate,31
966,pbs,7
967,counts,6
968,agents,172
969,trolox,1
970,improvement,73
971,actin,11
972,experiment,16
973,photophysics,1
974,fusion,33
975,sequence,83
976,associate,1
977,colors,6
978,interrogation,1
979,interactions,207
980,routes,5
981,challenge,63
982,biocompatibility,25
983,solubility,7
984,rarer,1
985,adults,132
986,arch,7
987,patterns,97
988,branching,4
989,describe,13
990,pattern,44
991,carotid,8
992,undergone,2
993,thoracoplasty,1
994,sequelae,9
995,anomalies,9
996,involvement,62
997,retroesophageal,1
998,branches,3
999,classification,66
1000,edwards,6
1001,placement,20
1002,bronchomalacia,1
1003,tracheal,1
1004,dilation,5
1005,hemorrhage,35
1006,stenosis,11
1007,dlb,10
1008,problems,98
1009,deficits,90
1010,hallucinations,5
1011,fluctuations,9
1012,mckeith,2
1013,memory,146
1014,difficulties,42
1015,calderon,1
1016,ferman,1
1017,relevance,32
1018,hippocampus,33
1019,lobe,22
1020,navigation,5
1021,eichenbaum,4
1022,atrophy,47
1023,pathology,75
1024,volume,276
1025,tau,113
1026,beta,2
1027,burden,60
1028,apostolova,2
1029,predate,2
1030,diagnosis,206
1031,dementia,32
1032,flores,3
1033,biomarker,67
1034,hippocampal,7
1035,level,231
1036,tam,4
1037,burton,11
1038,watson,26
1039,post,13
1040,mortem,6
1041,extent,61
1042,course,79
1043,shorter,8
1044,subregions,1
1045,gyrus,3
1046,processing,65
1047,cortex,70
1048,areas,132
1049,storage,57
1050,cognition,14
1051,blaizot,1
1052,participants,204
1053,reductions,62
1054,perirhinal,1
1055,right,4
1056,associations,60
1057,pizzi,1
1058,limitation,31
1059,sample,84
1060,mini,2
1061,examination,47
1062,mmse,8
1063,folstein,1
1064,cambridge,3
1065,camcog,3
1066,severity,127
1067,iii,71
1068,rating,18
1069,goetz,4
1070,help,46
1071,inventory,4
1072,cummings,4
1073,assessment,72
1074,fluctuation,10
1075,walker,25
1076,aspects,76
1077,fischl,3
1078,brief,7
1079,stream,4
1080,correction,59
1081,talairach,3
1082,registration,24
1083,skull,8
1084,segmentation,24
1085,matter,172
1086,tessellation,3
1087,surface,175
1088,deformation,22
1089,fluid,58
1090,intensity,53
1091,gradients,8
1092,borders,3
1093,dale,2
1094,inflation,3
1095,transformation,62
1096,atlas,9
1097,parcellation,5
1098,makris,2
1099,pathologies,14
1100,cognitive,7
1101,decline,28
1102,lbd,3
1103,howlett,5
1104,association,193
1105,score,119
1106,strength,38
1107,cohort,58
1108,scanner,7
1109,field,117
1110,limitations,34
1111,amyloid,22
1112,measure,55
1113,obesity,197
1114,health,546
1115,world,59
1116,friedman,1
1117,reactions,88
1118,heuer,7
1119,demotivate,3
1120,weight,86
1121,deposition,46
1122,brewis,3
1123,hunger,3
1124,bunyan,3
1125,hence,36
1126,nature,35
1127,stigmatization,6
1128,attempts,12
1129,lifestyles,4
1130,variation,59
1131,forms,86
1132,fatness,13
1133,thick,3
1134,neck,5
1135,head,70
1136,posture,4
1137,balance,22
1138,extreme,4
1139,implications,33
1140,room,39
1141,appraisals,6
1142,relationships,47
1143,judgements,8
1144,bmi,57
1145,maisey,8
1146,cornelissen,3
1147,tovée,11
1148,swami,3
1149,emery,3
1150,adiposity,9
1151,coetzee,4
1152,perrett,3
1153,exemplars,3
1154,drawings,3
1155,avatars,3
1156,body,211
1157,contours,3
1158,stimuli,19
1159,traits,58
1160,explanation,27
1161,fact,129
1162,society,67
1163,emotions,8
1164,dimensions,30
1165,concepts,13
1166,koomen,10
1167,societies,25
1168,disability,62
1169,vulnerability,19
1170,dependency,3
1171,diseases,340
1172,behaviour,24
1173,pity,1
1174,category,16
1175,unemployment,6
1176,poverty,9
1177,welfare,23
1178,illnesses,9
1179,responsibility,22
1180,irritation,3
1181,sick,1
1182,criminals,1
1183,dijker,13
1184,magnusson,4
1185,words,18
1186,members,100
1187,others,168
1188,tendencies,9
1189,parasitism,2
1190,representation,25
1191,competence,3
1192,researchers,80
1193,glick,3
1194,predatory,3
1195,motivation,26
1196,brickman,3
1197,violations,3
1198,parsons,4
1199,immature,16
1200,childlike,3
1201,campbell,10
1202,benevolent,5
1203,malevolent,6
1204,laughter,5
1205,burmeister,13
1206,carels,5
1207,prestin,5
1208,kunath,5
1209,yoo,6
1210,kim,43
1211,emotion,24
1212,disgust,10
1213,tybur,3
1214,latner,3
1215,park,14
1216,schaller,3
1217,crandall,12
1218,politicians,3
1219,brooks,3
1220,zietsch,3
1221,lieberman,4
1222,arousal,4
1223,hygiene,10
1224,general,4
1225,resembles,3
1226,swellings,1
1227,mechanism,169
1228,avoidance,28
1229,perspective,7
1230,presence,203
1231,something,5
1232,bodies,29
1233,attractiveness,1
1234,optimum,1
1235,resources,57
1236,conclusion,10
1237,lack,120
1238,perceptions,39
1239,laziness,3
1240,weakness,27
1241,character,6
1242,anger,6
1243,rejection,28
1244,weiner,4
1245,butler,7
1246,ryckman,1
1247,thornton,1
1248,babyishness,8
1249,babies,12
1250,infants,26
1251,appraisal,2
1252,cuteness,5
1253,glocker,2
1254,feeling,2
1255,tenderness,3
1256,lishner,2
1257,batson,2
1258,huss,2
1259,sherman,40
1260,haidt,2
1261,capacity,90
1262,evaluations,2
1263,consequences,32
1264,deviance,3
1265,recognition,32
1266,punishment,1
1267,cheaters,3
1268,parasites,68
1269,partner,5
1270,cues,20
1271,grammar,1
1272,moller,3
1273,mates,4
1274,outgroups,2
1275,threat,23
1276,aggression,2
1277,ways,24
1278,kin,2
1279,hamilton,28
1280,trait,18
1281,thinner,6
1282,maturation,43
1283,eyes,6
1284,tender,3
1285,feelings,2
1286,mcarthur,2
1287,kringelbach,2
1288,stark,2
1289,alexander,2
1290,bornstein,2
1291,zebrowitz,5
1292,mignault,2
1293,paper,49
1294,care,164
1295,misfires,2
1296,preference,15
1297,children,427
1298,lundahl,1
1299,kidwell,1
1300,men,44
1301,women,177
1302,baby,9
1303,terms,106
1304,groups,231
1305,kung,4
1306,weststrate,2
1307,seidell,2
1308,reserves,2
1309,milk,46
1310,cue,1
1311,fecundability,1
1312,motherhood,3
1313,statues,2
1314,venuses,2
1315,mellars,2
1316,fattening,2
1317,girls,28
1318,porridge,2
1319,popenoe,2
1320,competition,21
1321,runaway,1
1322,bit,1
1323,woman,1
1324,advantage,45
1325,lazy,2
1326,frederick,2
1327,haselton,2
1328,masculinity,2
1329,ratio,100
1330,muscularity,4
1331,beauty,3
1332,program,59
1333,imagej,2
1334,institutes,15
1335,schneider,2
1336,rasband,1
1337,pixels,17
1338,ratios,32
1339,circularities,1
1340,landmarks,2
1341,measurements,84
1342,barbee,1
1343,curvature,7
1344,bar,10
1345,neta,2
1346,reason,45
1347,circularity,1
1348,ratings,2
1349,luevano,1
1350,bronstad,1
1351,second,9
1352,fertility,4
1353,seem,3
1354,judging,1
1355,cheeks,1
1356,heads,1
1357,face,9
1358,resemblance,4
1359,individual,6
1360,consider,16
1361,windhager,1
1362,patocka,1
1363,schaefer,1
1364,mouth,1
1365,affective,2
1366,overgeneralization,1
1367,triggers,26
1368,danielsdottir,1
1369,stereotypes,2
1370,huggability,2
1371,shoneye,2
1372,johnson,14
1373,steptoe,2
1374,fun,2
1375,manner,31
1376,chou,5
1377,martin,11
1378,caregivers,7
1379,acategorization,1
1380,categorization,4
1381,prescribing,71
1382,exacerbation,10
1383,prolongation,7
1384,illness,107
1385,harm,4
1386,healthcare,48
1387,costs,70
1388,graduates,5
1389,schools,30
1390,union,13
1391,countries,262
1392,competencies,58
1393,skills,144
1394,attitudes,80
1395,concerns,47
1396,duties,5
1397,doctors,33
1398,responsibilities,38
1399,multicenter,9
1400,students,282
1401,safety,164
1402,teaching,2
1403,pharmacology,35
1404,therapeutics,36
1405,survey,54
1406,auspices,3
1407,organization,34
1408,situation,32
1409,quality,239
1410,country,17
1411,baseline,69
1412,serve,8
1413,cpt,16
1414,curriculum,21
1415,education,73
1416,eacpt,1
1417,gain,35
1418,delivery,152
1419,questions,48
1420,matching,1
1421,requests,1
1422,knowledge,122
1423,prescriptions,17
1424,medication,48
1425,drug,416
1426,online,6
1427,mcqs,1
1428,progress,76
1429,graduation,7
1430,preparedness,6
1431,doctor,4
1432,assessments,12
1433,objectives,21
1434,hours,85
1435,total,12
1436,load,23
1437,designers,2
1438,place,27
1439,views,7
1440,learning,13
1441,examinations,20
1442,workplace,14
1443,respondents,19
1444,predominance,3
1445,complex,31
1446,skill,10
1447,processes,106
1448,lectures,5
1449,curricula,7
1450,method,217
1451,settings,66
1452,sessions,15
1453,principles,18
1454,medicines,10
1455,minority,17
1456,workload,2
1457,teachers,34
1458,pharmacists,2
1459,prescribers,6
1460,educators,4
1461,offer,9
1462,charts,4
1463,collaboration,11
1464,prevention,117
1465,list,41
1466,core,56
1467,acquisition,44
1468,material,79
1469,table,103
1470,dovetail,1
1471,round,13
1472,questionnaire,42
1473,task,46
1474,literature,77
1475,alignment,11
1476,themes,7
1477,pyramid,1
1478,hearing,14
1479,aid,18
1480,solutions,20
1481,services,75
1482,devices,94
1483,mccormack,1
1484,fortnum,1
1485,barriers,43
1486,barker,1
1487,steele,4
1488,threats,6
1489,result,129
1490,maintaining,2
1491,domain,110
1492,self,10
1493,sense,36
1494,person,30
1495,domains,27
1496,thereby,14
1497,engage,6
1498,improvements,41
1499,behaviours,6
1500,alcohol,33
1501,consumption,69
1502,armitage,16
1503,harris,16
1504,adherence,52
1505,wileman,4
1506,societal,3
1507,prescription,12
1508,coulson,3
1509,ferguson,2
1510,henshaw,1
1511,heffernan,1
1512,psychology,3
1513,uptake,14
1514,thesis,3
1515,argue,6
1516,insights,53
1517,audiology,3
1518,changes,340
1519,rowe,5
1520,aids,14
1521,professionals,11
1522,opportunity,22
1523,majority,127
1524,student,9
1525,epton,2
1526,kane,2
1527,koningsbruggen,2
1528,cruickshanks,2
1529,approaches,179
1530,message,2
1531,reliability,16
1532,validity,29
1533,anxiety,59
1534,faulkender,5
1535,intention,7
1536,determinants,6
1537,conner,1
1538,novel,47
1539,anxieties,1
1540,accompany,1
1541,end,53
1542,questionnaires,14
1543,version,38
1544,interventions,78
1545,erdfelder,2
1546,lang,12
1547,buchner,2
1548,calculate,16
1549,analyses,94
1550,error,17
1551,items,42
1552,subscales,3
1553,feel,1
1554,cronbach,20
1555,detect,19
1556,implication,2
1557,feasibility,21
1558,serves,4
1559,statements,10
1560,messages,1
1561,populace,1
1562,arden,1
1563,statement,11
1564,condition,63
1565,pilot,8
1566,stronger,2
1567,purine,9
1568,danger,5
1569,signal,19
1570,rock,5
1571,hearn,2
1572,chen,41
1573,shi,19
1574,cns,23
1575,effectors,9
1576,immunity,40
1577,scavenger,7
1578,hooper,7
1579,davies,16
1580,oxidase,14
1581,radicals,36
1582,excitotoxicity,16
1583,kempski,6
1584,neuromyelitis,5
1585,optica,5
1586,spectrum,32
1587,disorders,252
1588,comprise,6
1589,neuritis,15
1590,myelitis,15
1591,autoimmune,18
1592,corpus,10
1593,callosal,5
1594,brainstem,8
1595,recurrent,75
1596,wingerchuk,10
1597,lennon,10
1598,lucchinetti,10
1599,pittock,10
1600,weinshenker,10
1601,gonsette,10
1602,haider,10
1603,lassmann,10
1604,horssen,2
1605,aghaei,8
1606,peng,17
1607,sotgiu,14
1608,csf,53
1609,characteristics,127
1610,edss,1
1611,kurtzke,1
1612,barrier,41
1613,integrity,38
1614,relapse,13
1615,nmosds,1
1616,database,41
1617,neurologists,1
1618,albumin,6
1619,index,109
1620,bbb,9
1621,photometry,1
1622,disturbance,20
1623,chloride,6
1624,bands,7
1625,laboratories,31
1626,hospital,131
1627,university,28
1628,mri,64
1629,protocols,9
1630,dimeglumine,1
1631,adenine,1
1632,catabolism,3
1633,hypoxanthine,1
1634,reflect,3
1635,lazzarino,8
1636,atp,18
1637,energy,166
1638,demand,14
1639,depletion,40
1640,fluids,38
1641,kabiersch,6
1642,newcombe,6
1643,remission,42
1644,pathogeny,2
1645,micrornas,3
1646,mirna,17
1647,transcripts,18
1648,drosha,3
1649,mature,19
1650,mirnas,24
1651,lendeckel,3
1652,tuschl,3
1653,colleagues,38
1654,precursor,83
1655,rna,48
1656,target,234
1657,zeng,8
1658,cai,7
1659,hairpin,2
1660,rnas,16
1661,shrnas,6
1662,times,85
1663,silva,9
1664,cullen,1
1665,sirnas,4
1666,antagonists,35
1667,analgesics,3
1668,beirith,3
1669,santos,3
1670,calixto,3
1671,davidson,5
1672,coggeshall,17
1673,carlton,12
1674,jorum,3
1675,stubhaug,3
1676,inhibition,128
1677,option,25
1678,cord,63
1679,garraway,3
1680,inturrisi,3
1681,tan,10
1682,sirna,4
1683,rnai,4
1684,procedures,117
1685,guidelines,140
1686,zimmermann,1
1687,board,6
1688,kaohsiung,1
1689,taiwan,1
1690,mechanical,1
1691,allodynia,1
1692,floor,4
1693,habituation,1
1694,paw,5
1695,withdrawal,3
