,verbs,freq
572,receptor,11
573,grn,1
574,inhibits,14
575,reactant,2
576,macrophage,1
577,trafficking,13
578,chemokine,7
579,secreted,37
580,provided,135
581,validate,10
582,allow,17
583,profiling,19
584,refine,4
585,needed,73
586,define,14
587,frequent,3
588,enable,9
589,mitigate,2
590,enrolled,25
591,england,3
592,scotland,1
593,imaging,242
594,genotype,3
595,boosting,7
596,adjusting,65
597,entered,9
598,account,61
599,leads,94
600,guided,8
601,presenting,23
602,tests,6
603,measures,15
604,translates,7
605,learning,52
606,contrast,32
607,proceeded,2
608,gradient,2
609,diagnoses,8
610,framingham,9
611,symptoms,3
612,taking,49
613,leg,4
614,capture,1
615,relates,9
616,confounding,8
617,intervention,1
618,upregulated,13
619,cannabinoids,1
620,directed,16
621,derived,91
622,therapeutic,1
623,makes,69
624,cannabis,4
625,accepted,43
626,conducting,6
627,separating,5
628,marijuana,3
629,coincide,2
630,looking,5
631,smoked,16
632,aging,22
633,exceeds,23
634,hypertensive,2
635,must,50
636,work,20
637,synthesis,36
638,thickening,4
639,releasing,7
640,metabolites,12
641,autacoids,1
642,oxidative,5
643,initiating,19
644,produce,93
645,adhesion,3
646,molecule,2
647,cause,58
648,rolling,1
649,contributing,61
650,reactive,12
651,act,26
652,angina,11
653,hdl,12
654,episodes,1
655,losing,6
656,angiotensin,14
657,statins,16
658,prescribed,25
659,lipoprotein,19
660,inhibiting,41
661,plasma,21
662,times,10
663,goes,8
664,immediate,5
665,preconditioning,5
666,adipose,3
667,blood,14
668,synthesized,89
669,control,23
670,cycles,5
671,pathfinding,5
672,feeding,49
673,platelet,44
674,obesity,8
675,discovered,25
676,polyunsaturated,18
677,acts,34
678,binds,40
679,precursor,6
680,happens,14
681,metabolized,13
682,vanilloid,3
683,retrograde,6
684,blocking,17
685,metabotropic,3
686,gpcrs,3
687,cloned,6
688,cannabinoid,4
689,abundant,9
690,autonomic,1
691,adipocytes,15
692,inhibit,32
693,kinases,14
694,activate,18
695,thymus,4
696,belong,6
697,coupled,41
698,modulate,11
699,adenylyl,3
700,thc,14
701,thcv,14
702,ecs,2
703,disease,31
704,dysregulated,6
705,ranging,62
706,affecting,44
707,sites,26
708,human,2
709,cardiomyocytes,9
710,decrease,34
711,react,4
712,sequelae,5
713,promote,57
714,endocannabinoid,10
715,indicating,95
716,atherosclerosis,12
717,vascular,5
718,reports,4
719,elevates,4
720,promoting,39
721,antagonism,5
722,repressed,5
723,inhibited,16
724,oxidized,20
725,rimonabant,2
726,aorta,8
727,elevate,5
728,amplified,25
729,declines,5
730,spanned,8
731,follow,9
732,inconclusive,4
733,repeated,23
734,faah,1
735,organs,6
736,myocardium,3
737,suppresses,9
738,representing,28
739,mediate,15
740,detect,19
741,protect,11
742,eicosanoids,1
743,hearts,1
744,hpete,2
745,suppressed,14
746,antagonist,3
747,lacking,30
748,novel,16
749,drinking,2
750,knockouts,2
751,hypervasoconstricted,2
752,preferred,7
753,channel,17
754,induce,56
755,terminated,4
756,hyperthermia,1
757,placed,63
758,scalding,2
759,antagonists,20
760,vivo,14
761,sensitizing,2
762,matched,10
763,created,48
764,matching,6
765,living,23
766,metformin,6
767,standardized,10
768,protects,2
769,supported,46
770,advanced,78
771,attenuates,13
772,introduced,73
773,assigned,28
774,mentioning,1
775,waiting,1
776,pointed,6
777,happen,2
778,get,8
779,hospital,1
780,compensated,11
781,decompensated,19
782,akt,20
783,kinase,19
784,conserved,40
785,encoded,8
786,translocated,4
787,ctmp,13
788,released,53
789,accumulating,16
790,tumor,36
791,regulating,36
792,beneficial,15
793,orchestrated,3
794,overload,2
795,weight,51
796,disappeared,4
797,dehydrated,1
798,stained,16
799,collagen,5
800,pbs,2
801,containing,60
802,removing,8
803,seeded,5
804,coated,10
805,plating,2
806,consisting,12
807,supplemented,14
808,fibroblasts,1
809,involves,47
810,contributes,48
811,underlying,50
812,involve,38
813,carboxyl,3
814,downstream,6
815,homolog,4
816,enriched,16
817,phosphorylates,7
818,phosphorylation,3
819,ameliorate,6
820,restrain,3
821,pten,6
822,represents,43
823,ameliorative,9
824,restraining,13
825,challenge,19
826,extinguishes,2
827,prevent,17
828,understanding,63
829,cad,23
830,select,2
831,individualized,8
832,impairment,1
833,wave,20
834,predictive,15
835,fmd,10
836,evaluate,21
837,predict,19
838,affiliated,4
839,examine,9
840,participating,8
841,sent,6
842,core,5
843,association,3
844,targeting,63
845,patient,7
846,categorized,20
847,lowest,2
848,identifying,35
849,lvef,2
850,model,20
851,taken,57
852,correlation,2
853,misleading,1
854,seems,33
855,requiring,24
856,skilled,4
857,bapwv,4
858,investigating,20
859,multivariate,2
860,therefore,9
861,third,2
862,worst,6
863,sustained,39
864,resuscitated,21
865,acknowledged,9
866,stops,4
867,substrates,41
868,promising,107
869,controlled,64
870,hypothesized,45
871,live,50
872,altered,59
873,hypothesize,7
874,tested,87
875,inspired,7
876,affected,87
877,replicated,4
878,charles,1
879,anesthetized,1
880,intubated,1
881,terumo,1
882,quantitated,7
883,labeled,4
884,formula,11
885,mfenced,16
886,feo,2
887,diseases,36
888,inferred,23
889,measurable,1
890,electron,48
891,supplied,7
892,yield,13
893,acid,22
894,yielding,10
895,standard,13
896,injury,2
897,detected,93
898,postischemic,4
899,conditioning,4
900,face,8
901,relate,12
902,measuring,31
903,translated,15
904,undermine,3
905,constructed,24
906,validating,3
907,sham,2
908,yamaoka,1
909,consuming,3
910,generate,17
911,providing,41
912,oxygenases,4
913,adenine,3
914,monoamine,3
915,xanthine,3
916,oxidize,3
917,creation,1
918,shift,3
919,seek,5
920,vape,1
921,hookah,1
922,pens,1
923,comparing,58
924,cigarettes,7
925,led,74
926,raised,11
927,exposure,18
928,sampling,12
929,oversampled,1
930,analyses,23
931,estimate,13
932,smoker,1
933,smoke,2
934,quitting,1
935,questioned,6
936,cdc,3
937,implied,6
938,perpetuate,4
939,encouraging,9
940,nicotine,8
941,prevalence,9
942,monitored,28
943,delayed,23
944,radiofrequency,3
945,slow,15
946,reflects,27
947,composed,85
948,arising,28
949,comprised,13
950,originating,8
951,diagnosed,63
952,electrogram,3
953,deployed,7
954,fixed,25
955,mapping,12
956,recording,10
957,delivered,57
958,pacing,20
959,occupying,13
960,eaas,2
961,captured,7
962,satoh,3
963,located,45
964,specialized,12
965,responds,3
966,take,47
967,passing,15
968,reuniting,4
969,ablated,5
970,complicated,20
971,dissected,9
972,descending,10
973,devastating,5
974,predissected,4
975,view,6
976,selecting,20
977,oversized,5
978,consensus,3
979,addressed,19
980,ascending,16
981,resected,8
982,shrinking,2
983,dissection,1
984,find,24
985,rylski,1
986,postdissected,1
987,tracing,2
988,decompressed,1
989,compare,7
990,emerged,53
991,unmet,2
992,ongoing,23
993,dilated,7
994,culminating,2
995,mscs,13
996,stimulate,7
997,damaged,31
998,immunoprivileged,3
999,icm,22
1000,imbalance,4
1001,seen,115
1002,attenuate,8
1003,cardiomyopathy,11
1004,mononuclear,5
1005,poseidon,2
1006,exhibited,37
1007,highlighted,24
1008,assessing,26
1009,dcm,16
1010,lies,6
1011,outcome,18
1012,msc,4
1013,efficacious,1
1014,post,1
1015,utilizing,9
1016,demonstrates,32
1017,immunoselected,2
1018,attributable,5
1019,underscoring,6
1020,experienced,24
1021,highlighting,19
1022,stressing,6
1023,worsening,19
1024,stem,7
1025,conflicting,16
1026,laboratory,3
1027,varc,1
1028,creatinine,1
1029,adverse,7
1030,expand,7
1031,rvp,1
1032,corrected,23
1033,deleterious,3
1034,indicate,89
1035,atrioesophageal,1
1036,coagulum,1
1037,furthermore,22
1038,pvs,4
1039,altering,12
1040,disrupting,2
1041,muscular,2
1042,destroyed,4
1043,preserved,26
1044,lower,5
1045,appears,96
1046,gating,39
1047,intended,2
1048,thorax,1
1049,see,97
1050,desmin,4
1051,interlinks,2
1052,neighboring,4
1053,connecting,5
1054,striated,12
1055,maintains,7
1056,preserving,4
1057,affect,67
1058,generalized,24
1059,underscored,8
1060,chromosome,5
1061,spectrum,4
1062,exhibit,38
1063,drc,9
1064,comprise,10
1065,rarely,2
1066,carries,14
1067,collapse,10
1068,aggregates,9
1069,perturbed,4
1070,interspersed,4
1071,staining,33
1072,drcs,3
1073,positioning,35
1074,background,4
1075,handling,28
1076,complied,2
1077,lsu,1
1078,digested,4
1079,cloning,6
1080,infected,19
1081,replaced,10
1082,vevo,2
1083,briefly,16
1084,perfused,2
1085,processed,10
1086,sectioning,2
1087,harvested,9
1088,billerica,3
1089,egta,3
1090,buffered,3
1091,embedded,4
1092,deparaffinized,2
1093,thermo,3
1094,plated,4
1095,washed,20
1096,suspended,13
1097,mgcl,2
1098,pyruvate,2
1099,lysates,4
1100,excised,2
1101,chopped,2
1102,homogenized,7
1103,follows,36
1104,homogenates,2
1105,lysed,6
1106,opening,8
1107,swelling,10
1108,rupturing,4
1109,cytoplasm,8
1110,triggering,10
1111,scattering,53
1112,attenuated,15
1113,pulses,1
1114,corresponded,6
1115,cultured,35
1116,muscles,8
1117,specimens,19
1118,producing,35
1119,defective,3
1120,causative,3
1121,phosphorylated,21
1122,mitochondria,4
1123,promotes,49
1124,participates,7
1125,stabilizing,19
1126,bax,5
1127,impedes,4
1128,blocks,4
1129,help,31
1130,planning,75
1131,pregnancy,11
1132,inducing,16
1133,hdp,18
1134,propose,1
1135,interesting,9
1136,nonimaging,7
1137,tvr,7
1138,mclaughlin,1
1139,try,3
1140,directing,1
1141,correlates,27
1142,preeclampsia,5
1143,hellp,5
1144,useful,11
1145,pose,8
1146,evidenced,11
1147,harmful,12
1148,look,6
1149,posing,1
1150,delay,2
1151,opens,1
1152,disadvantages,1
1153,identification,1
1154,become,51
1155,minor,1
1156,comes,3
1157,seem,25
1158,extended,41
1159,answer,2
1160,summary,1
1161,gain,23
1162,represented,35
1163,elevation,3
1164,minoca,15
1165,ami,28
1166,limit,14
1167,phenotypes,2
1168,exists,16
1169,ischemia,17
1170,myocarditis,3
1171,reflected,11
1172,describing,29
1173,population,4
1174,virgo,2
1175,diagnosis,6
1176,oversampling,3
1177,allowing,16
1178,driven,22
1179,perimenopausal,1
1180,phenotypic,1
1181,august,1
1182,troponin,1
1183,admission,2
1184,presumed,5
1185,perceived,29
1186,range,28
1187,scores,18
1188,characterize,21
1189,relieved,3
1190,evolving,10
1191,explains,12
1192,vasospasm,8
1193,pursuing,10
1194,relative,5
1195,due,20
1196,explaining,6
1197,differ,19
1198,warrant,7
1199,exposing,2
1200,calcium,9
1201,recurrent,4
1202,antiplatelet,13
1203,underscore,6
1204,restricted,22
1205,dangerous,1
1206,recognize,19
1207,europe,14
1208,poststenting,3
1209,des,10
1210,designs,3
1211,reset,6
1212,ees,3
1213,netherlands,4
1214,scheduled,3
1215,dyslipidemia,1
1216,dummy,1
1217,stent,1
1218,advocated,5
1219,isr,6
1220,maximize,11
1221,debulking,3
1222,implantation,1
1223,tended,19
1224,impact,18
1225,residual,1
1226,restenosis,3
1227,era,5
1228,pci,2
1229,judged,4
1230,overestimates,2
1231,underestimates,2
1232,tlr,1
1233,calcified,25
1234,optimize,16
1235,collecting,15
1236,articles,1
1237,prove,10
1238,examining,11
1239,isoforms,2
1240,knockout,2
1241,intake,50
1242,involving,43
1243,abolished,5
1244,transfer,19
1245,tal,3
1246,failed,32
1247,floxed,3
1248,flanked,5
1249,recombination,3
1250,calmodulin,3
1251,biding,3
1252,bred,3
1253,immunoblotting,6
1254,franklin,1
1255,lakes,1
1256,millipore,2
1257,oregon,1
1258,mouse,11
1259,carlsbad,1
1260,immunostaining,5
1261,knockdown,4
1262,modulating,12
1263,thick,5
1264,mentioned,49
1265,rupture,3
1266,prevented,18
1267,exceeding,4
1268,questioning,6
1269,reporting,37
1270,prisma,2
1271,exploring,14
1272,analysis,4
1273,pooled,9
1274,medium,8
1275,satta,2
1276,chlamydophila,7
1277,nyberg,1
1278,ruptured,41
1279,controls,17
1280,seropositive,2
1281,herpes,3
1282,intermediate,4
1283,bias,20
1284,marker,12
1285,wilmink,1
1286,appraised,30
1287,expanding,16
1288,suffering,3
1289,fibrinogen,3
1290,preceding,18
1291,lindholt,1
1292,total,3
1293,peptides,8
1294,demonstrating,43
1295,sep,2
1296,note,13
1297,speelman,1
1298,tissue,11
1299,nonruptured,4
1300,reproduce,11
1301,pulinx,4
1302,aaa,30
1303,high,18
1304,scanning,25
1305,aneurysm,7
1306,opn,1
1307,vessel,5
1308,uptake,7
1309,phenomenon,12
1310,ilt,1
1311,kontopodis,2
1312,elaborated,3
1313,plead,2
1314,aneurysms,1
1315,enables,11
1316,calculate,10
1317,pws,1
1318,differentiated,9
1319,met,99
1320,bao,9
1321,sizes,18
1322,techniques,7
1323,retrieved,5
1324,thrombectomy,5
1325,switched,6
1326,start,15
1327,gory,6
1328,achieve,91
1329,dichotomized,1
1330,appropriate,7
1331,analyzing,11
1332,achieved,114
1333,aspiration,4
1334,aster,2
1335,make,74
1336,angioplasty,1
1337,stenting,1
1338,serve,26
1339,stratified,11
1340,stored,14
1341,harmonized,3
1342,vermont,3
1343,built,9
1344,diseased,3
1345,adding,18
1346,base,1
1347,discriminating,1
1348,cut,1
1349,preoperative,2
1350,sts,2
1351,sought,7
1352,america,20
1353,database,9
1354,aimed,14
1355,discharge,10
1356,sister,9
1357,prompting,5
1358,regards,1
1359,establish,23
1360,merited,5
1361,cabg,4
1362,engulfing,1
1363,form,36
1364,amount,5
1365,engulfed,1
1366,foam,2
1367,lipoproteins,9
1368,consists,45
1369,categorizes,1
1370,microcalcification,2
1371,amplifies,2
1372,surface,26
1373,structures,3
1374,irkle,2
1375,lack,26
1376,internalized,6
1377,illustration,7
1378,portrayed,7
1379,intravascular,1
1380,reprinted,11
1381,kluwer,1
1382,scoring,9
1383,copyright,12
1384,gated,11
1385,became,19
1386,recognized,84
1387,relies,4
1388,hounsfield,1
1389,summed,4
1390,cacs,9
1391,score,12
1392,portend,6
1393,mesa,5
1394,shah,2
1395,ranged,15
1396,progresses,4
1397,likelihood,5
1398,reinforced,3
1399,nakahara,1
1400,achieving,24
1401,key,6
1402,agree,16
1403,healing,28
1404,culprit,3
1405,cowell,2
1406,clarify,9
1407,criqui,2
1408,cac,2
1409,moreover,9
1410,scattered,6
1411,plaque,7
1412,narrowing,2
1413,imaged,6
1414,location,3
1415,missed,4
1416,radiotracer,1
1417,incorporates,4
1418,exchanging,1
1419,formed,30
1420,focus,11
1421,jeziorska,4
1422,osteogenesis,4
1423,thin,4
1424,gained,8
1425,visualizing,5
1426,corresponding,59
1427,remote,7
1428,release,15
1429,osteocalcin,4
1430,confirming,14
1431,differentiate,15
1432,red,9
1433,becomes,22
1434,represent,40
1435,publishing,10
1436,predisposing,6
1437,dweck,1
1438,hazard,2
1439,emphasized,3
1440,initiate,6
1441,becoming,8
1442,quantifying,12
1443,lacks,2
1444,superior,6
1445,generates,9
1446,monitoring,28
1447,appear,40
1448,hyperechoic,2
1449,shadowing,3
1450,attenuation,3
1451,hypoechoic,2
1452,maps,2
1453,fibrosis,1
1454,dense,6
1455,misclassified,3
1456,overestimated,2
1457,consequence,5
1458,correct,6
1459,revolutionized,1
1460,offered,16
1461,valve,4
1462,needing,5
1463,varied,25
1464,tamponade,4
1465,mortality,1
1466,tavr,8
1467,evolved,12
1468,balloon,2
1469,hemorrhagic,2
1470,quoted,2
1471,establishing,7
1472,titrated,5
1473,retroperitoneal,3
1474,planned,45
1475,cohort,5
1476,recommend,20
1477,decide,5
1478,cardiology,3
1479,balance,11
1480,timing,11
1481,preventing,37
1482,costs,2
1483,schizophrenia,5
1484,seeking,6
1485,incorporating,45
1486,training,46
1487,cognitive,5
1488,renew,5
1489,participated,7
1490,lost,22
1491,continue,9
1492,tend,20
1493,mla,5
1494,suffer,25
1495,collapsing,2
1496,weakening,5
1497,planus,1
1498,height,11
1499,navicular,4
1500,blinding,6
1501,abductor,1
1502,fatigued,1
1503,fatiguing,1
1504,written,10
1505,running,16
1506,accordance,2
1507,ofm,1
1508,attached,11
1509,diameter,1
1510,fhb,2
1511,cast,3
1512,electrodes,2
1513,foot,3
1514,regarded,14
1515,shortened,7
1516,sequencing,22
1517,bits,6
1518,encoding,19
1519,compressing,5
1520,choose,9
1521,comprises,10
1522,compressed,9
1523,rnai,1
1524,relay,1
1525,computing,1
1526,implementing,26
1527,roc,1
1528,repressor,1
1529,laci,1
1530,delaying,4
1531,grows,1
1532,adds,15
1533,recombinase,1
1534,future,12
1535,employed,59
1536,repeats,4
1537,recombinases,2
1538,shannon,1
1539,remove,19
1540,constructing,2
1541,matlab,1
1542,hfpef,98
1543,syndrome,23
1544,amalgam,10
1545,deconditioning,2
1546,rests,6
1547,focuses,40
1548,figure,55
1549,monocyte,3
1550,widening,12
1551,lessening,11
1552,enlarging,1
1553,coupling,36
1554,relevance,2
1555,worsens,2
1556,associates,3
1557,broadens,4
1558,malignant,1
1559,identifies,2
1560,incident,1
1561,lvdd,1
1562,endorsed,4
1563,groin,1
1564,afterload,5
1565,preload,5
1566,stimulates,13
1567,predisposes,5
1568,adjustment,3
1569,hasten,20
1570,reverse,18
1571,attained,10
1572,concentric,6
1573,enduring,7
1574,hfref,9
1575,deteriorates,2
1576,worsen,1
1577,tenting,8
1578,add,4
1579,filling,3
1580,decompress,2
1581,alleviating,6
1582,inotropic,1
1583,proportion,2
1584,obstructive,3
1585,precipitate,11
1586,hospitalized,9
1587,lvh,21
1588,fails,4
1589,preponderance,1
1590,comorbid,1
1591,depressed,12
1592,anemia,7
1593,frailty,2
1594,concept,2
1595,frail,1
1596,impairs,39
1597,hypoxic,16
1598,cpap,1
1599,pulse,4
1600,compounds,30
1601,walking,37
1602,egfr,7
1603,worked,10
1604,fractures,1
1605,nailing,1
1606,bettlach,1
1607,switzerland,1
1608,device,1
1609,screw,4
1610,cutout,1
1611,documented,44
1612,blade,1
1613,ensure,38
1614,plotted,2
1615,positioned,5
1616,move,18
1617,tracking,32
1618,photographed,3
1619,loaded,25
1620,unloaded,1
1621,specimen,1
1622,lesser,1
1623,missing,18
1624,collapses,1
1625,rotates,5
1626,comminuted,1
1627,shortening,6
1628,bending,3
1629,avoiding,11
1630,force,8
1631,rotate,2
1632,deforming,3
1633,tad,6
1634,eicosapentaenoic,2
1635,chd,7
1636,consumption,1
1637,cardioprotective,1
1638,eat,8
1639,epa,2
1640,ala,10
1641,predimed,1
1642,ascertained,3
1643,fulfilled,5
1644,regard,7
1645,preclude,1
1646,drawing,1
1647,issfal,1
1648,consume,3
1649,believed,33
1650,ensuing,3
1651,scd,1
1652,flaxseeds,1
1653,canola,1
1654,lyon,2
1655,ascribed,6
1656,took,4
1657,carried,76
1658,meeting,7
1659,walnuts,2
1660,polyphenols,2
1661,notion,1
1662,ethylene,1
1663,proceed,2
1664,rare,14
1665,saturated,27
1666,olet,8
1667,oxygenase,8
1668,catalysed,4
1669,limits,2
1670,fdcs,3
1671,acting,32
1672,intriguing,8
1673,decarboxylases,8
1674,cinnamic,5
1675,prenylated,7
1676,synthesised,9
1677,owing,63
1678,utilising,6
1679,pressurized,9
1680,cerevisae,1
