,nouns,freq
427,hands,20
428,phenotype,63
429,disorder,86
430,whereas,151
431,research,297
432,weeks,186
433,sessions,16
434,reduces,17
435,reactivity,23
436,nyklíček,1
437,show,166
438,session,21
439,rhinosinusitis,2
440,secretions,4
441,royal,1
442,brompton,1
443,hospital,11
444,success,21
445,treating,1
446,cohort,120
447,cough,6
448,proportion,144
449,syndrome,38
450,pilot,12
451,recruiting,1
452,mucus,4
453,throat,3
454,nasal,1
455,catarrh,1
456,sinuses,1
457,story,6
458,narration,3
459,block,30
460,picture,27
461,description,24
462,syllables,3
463,component,38
464,speech,15
465,area,212
466,price,20
467,moore,15
468,frackowiak,1
469,cortex,95
470,order,111
471,elements,39
472,state,158
473,pathway,79
474,system,224
475,access,77
476,segments,15
477,part,156
478,interface,24
479,cluster,26
480,favor,11
481,terms,89
482,motion,39
483,signal,23
484,wise,6
485,localization,34
486,representations,43
487,implies,11
488,hickok,1
489,poeppel,1
490,enhance,17
491,day,189
492,pboo,1
493,periods,22
494,aua,6
495,scores,151
496,stream,16
497,score,72
498,fulton,4
499,doses,95
500,npy,13
501,elevation,42
502,reward,24
503,colleagues,110
504,dose,97
505,vaca,2
506,cabeza,2
507,thresholds,15
508,bohland,2
509,guenther,2
510,ozdemir,2
511,body,260
512,lesion,54
513,supports,31
514,dominance,15
515,duffy,9
516,dronkers,2
517,hillis,3
518,hemispheres,2
519,feedforward,2
520,feedback,26
521,inferences,5
522,name,15
523,retrieval,24
524,consequence,36
525,region,164
526,murtha,4
527,tranel,4
528,graves,5
529,sector,6
530,implicate,4
531,susceptibility,75
532,dropout,4
533,echoplanar,4
534,fmri,13
535,segregation,9
536,damasio,2
537,threshold,16
538,sts,2
539,contribution,50
540,cognition,25
541,people,79
542,actions,42
543,intentions,12
544,person,17
545,women,477
546,barrett,1
547,physicians,10
548,paramedics,6
549,als,7
550,resuscitation,5
551,figure,235
552,scene,26
553,ohca,2
554,minutes,37
555,call,4
556,cct,9
557,cortices,10
558,amplitudes,23
559,broca,2
560,analysis,427
561,brauer,5
562,friederici,6
563,rtms,11
564,train,2
565,chouinard,4
566,johnson,23
567,rcbf,3
568,points,45
569,analyses,108
570,premotor,3
571,latter,31
572,online,6
573,dlpfc,15
574,site,149
575,kimbrell,1
576,clusters,25
577,coefficients,51
578,regression,48
579,gestation,23
580,days,229
581,cortisol,78
582,everything,1
583,goedhart,1
584,plasma,194
585,authors,269
586,association,693
587,furthermore,58
588,troponin,3
589,death,177
590,causes,32
591,failure,119
592,stemi,3
593,ism,5
594,grains,4
595,core,34
596,inverse,18
597,jones,59
598,model,400
599,odds,43
600,diffuse,3
601,clouds,2
602,surfaces,30
603,accretion,2
604,incident,8
605,atom,8
606,aliphatisation,2
607,aromatics,5
608,button,7
609,press,22
610,asymmetry,24
611,ford,5
612,salisbury,6
613,comprehension,26
614,robertson,7
615,george,9
616,lateralization,13
617,narrativelevel,1
618,phosphorylation,131
619,overexpression,60
620,biologic,3
621,significance,102
622,gene,421
623,expression,1125
624,xiao,12
625,differentiation,86
626,integrin,8
627,mapk,20
628,receptors,195
629,deflection,8
630,error,54
631,trials,152
632,investigation,81
633,maps,11
634,distribution,159
635,falkenstein,2
636,notice,3
637,samples,281
638,methodology,29
639,france,26
640,brazil,17
641,tolerance,55
642,drivers,10
643,percentage,173
644,cannabis,14
645,thc,25
646,analyte,3
647,zealand,10
648,prevalence,359
649,drug,138
650,jordan,11
651,fatalities,4
652,canada,25
653,motorcyclists,2
654,wales,8
655,induction,98
656,mrna,128
657,literature,257
658,exception,24
659,epithelial,7
660,cells,1509
661,postincubation,1
662,barrier,15
663,dependence,57
664,reason,133
665,bimolecular,2
666,reaction,88
667,hno,2
668,ligand,24
669,thickness,60
670,children,470
671,stephan,1
672,review,37
673,calculation,9
674,shorth,1
675,statistics,11
676,paper,82
677,midphiltrum,1
678,ttables,1
679,likewise,24
680,superius,1
681,inferius,1
682,millimetres,1
683,ros,26
684,colon,29
685,adenoma,15
686,carcinoma,75
687,inhibit,29
688,apoptosis,184
689,cancer,458
690,depletion,48
691,inhibition,220
692,type,275
693,laboratory,32
694,muddasani,3
695,bfgf,17
696,chondrocytes,8
697,degeneration,31
698,regeneration,14
699,exerts,4
700,potent,13
701,adult,130
702,cartilage,19
703,disc,18
704,amount,133
705,dna,178
706,alginate,3
707,culture,98
708,presence,317
709,ecm,4
710,incoordination,1
711,worth,2
712,rats,314
713,wet,4
714,sturgeon,4
715,sinensis,2
716,river,123
717,china,70
718,orders,43
719,medians,5
720,eggs,62
721,carp,13
722,point,80
723,source,78
724,oxychem,1
725,fish,18
726,concentrations,642
727,zhang,66
728,conclusion,104
729,facilities,17
730,species,264
731,tissues,112
732,average,35
733,sediments,95
734,pond,3
735,enrichment,11
736,accumulation,50
737,assimilation,3
738,efficiency,69
739,depuration,1
740,cellularity,1
741,dexamethasone,10
742,note,85
743,mnsod,4
744,multiple,14
745,myeloma,9
746,thymocytes,1
747,nature,55
748,cytotoxicity,33
749,right,11
750,quadrant,4
751,caspase,28
752,execution,18
753,pair,10
754,deletion,33
755,exon,6
756,observations,244
757,similarity,30
758,arrow,1
759,soils,25
760,communities,25
761,segment,16
762,layers,35
763,domesticus,2
764,microcosm,1
765,scrofa,1
766,decomposition,5
767,diversity,37
768,fig,83
769,absence,152
770,carcass,11
771,piece,2
772,accessibility,2
773,acp,1
774,acid,149
775,noesy,1
776,shenton,11
777,volume,155
778,reductions,50
779,portion,31
780,stg,21
781,gyrus,23
782,zipursky,2
783,sanfilipo,4
784,hippocampus,53
785,trend,93
786,correlations,129
787,lobe,17
788,comparison,143
789,symptom,13
790,profiles,40
791,hallucinations,12
792,barta,5
793,flaum,5
794,levitan,5
795,correlation,458
796,menon,7
797,marsh,6
798,posterior,8
799,absolute,23
800,degree,66
801,volumes,28
802,degrees,17
803,subscale,1
804,india,8
805,variations,98
806,conditions,325
807,outcomes,77
808,amp,704
809,month,42
810,indices,45
811,siblings,13
812,resemblance,4
813,composition,90
814,rowe,2
815,gulley,2
816,bivariate,3
817,multivariate,12
818,mammals,18
819,predilection,16
820,inconsistencies,8
821,host,47
822,infection,206
823,kapel,1
824,infections,52
825,utilization,18
826,eds,7
827,emergency,10
828,care,79
829,service,23
830,visit,11
831,estimates,127
832,reside,3
833,road,12
834,exercise,91
835,class,52
836,student,5
837,school,39
838,boys,24
839,girls,39
840,week,60
841,energy,201
842,restriction,24
843,feature,43
844,sua,1
845,anomaly,1
846,fed,3
847,felinine,2
848,wriston,1
849,urine,1
850,output,20
851,creatinine,11
852,morphine,14
853,survey,66
854,pediatrics,3
855,family,108
856,medicine,14
857,appendicitis,7
858,case,275
859,respondents,22
860,analgesia,7
861,gender,119
862,columbia,1
863,nutrition,20
864,income,23
865,nutrient,12
866,intakes,76
867,attainment,2
868,vitamins,14
869,factor,246
870,disorganization,5
871,contributes,7
872,appearance,26
873,loads,4
874,raine,1
875,load,27
876,cytokines,34
877,stage,111
878,viremia,7
879,seroconversion,6
880,cytokine,30
881,mucosa,14
882,integrity,19
883,hiv,6
884,exhaustion,10
885,issue,29
886,investigations,81
887,countries,162
888,lanka,5
889,office,3
890,environments,13
891,localities,2
892,engage,3
893,encourage,2
894,sccmec,2
895,biofilm,9
896,iii,49
897,lim,3
898,isolates,26
899,biofilms,3
900,form,78
901,kwon,4
902,mrsa,9
903,mssa,6
904,indrawattana,2
905,sites,130
906,smith,30
907,bacteraemia,1
908,aureus,13
909,enhancement,13
910,peak,72
911,plateau,20
912,regulator,9
913,scaffold,4
914,desensitization,7
915,enhances,7
916,prolongs,1
917,signals,29
918,trimester,3
919,schmitz,1
920,freiburg,1
921,fluorescence,15
922,technique,54
923,incidence,204
924,cmv,22
925,reactivations,1
926,link,22
927,protein,308
928,synthesis,88
929,synaptogenesis,3
930,androgens,10
931,fraction,58
932,frame,6
933,regulation,111
934,fyn,2
935,kinase,60
936,moreover,34
937,regulate,5
938,plasticity,22
939,relaxation,28
940,topoisomerase,1
941,iiα,1
942,handedness,4
943,supercoils,2
944,event,38
945,enzyme,58
946,isoforms,32
947,cleavage,14
948,plasmids,2
949,substrates,15
950,demonstrates,12
951,geometry,2
952,processes,66
953,resides,1
954,families,35
955,expenditure,15
956,insurance,10
957,costs,21
958,indicate,13
959,cost,21
960,categories,39
961,fee,4
962,force,29
963,fall,16
964,hip,23
965,times,168
966,experiment,103
967,simulates,1
968,ground,18
969,liner,1
970,reaches,4
971,eimeria,1
972,locations,41
973,yayabu,1
974,areas,215
975,methodologies,5
976,identification,45
977,acox,1
978,leptin,37
979,injection,72
980,backgrounds,12
981,protocols,25
982,infertility,10
983,hand,221
984,embryos,20
985,match,17
986,chick,7
987,musk,2
988,legouis,2
989,rugarli,2
990,hardelin,2
991,foetuses,2
992,ecdysis,1
993,differs,120
994,divergence,26
995,male,87
996,mgc,1
997,homolog,5
998,ifj,3
999,specialization,1
1000,material,57
1001,glomeruli,2
1002,larval,1
1003,instars,3
1004,glomerular,2
1005,specimen,9
1006,files,1
1007,autoantibodies,10
1008,autoimmunity,4
1009,duct,4
1010,epithelia,3
1011,series,304
1012,woundhealing,4
1013,wounds,9
1014,extremity,8
1015,ulcers,7
1016,decades,20
1017,lamb,6
1018,heal,4
1019,regenerative,4
1020,properties,82
1021,gsl,3
1022,parameter,25
1023,linares,4
1024,maturation,34
1025,vergara,2
1026,channon,1
1027,meat,73
1028,chroma,3
1029,hue,1
1030,methods,113
1031,manchego,1
1032,tenderness,1
1033,metabolites,22
1034,quality,91
1035,evolution,18
1036,rnez,1
1037,repetition,32
1038,positivity,20
1039,erp,6
1040,latencies,17
1041,post,29
1042,sum,8
1043,ltm,2
1044,versus,71
1045,fashion,15
1046,yields,19
1047,cows,38
1048,mobilisation,4
1049,reserves,7
1050,decrease,276
1051,bcs,8
1052,lactation,40
1053,reist,2
1054,curves,21
1055,amounts,77
1056,broster,4
1057,sainfoin,4
1058,silage,10
1059,flowering,2
1060,wall,44
1061,dandelion,1
1062,stages,81
1063,silages,4
1064,forages,2
1065,end,44
1066,vfa,2
1067,rumen,11
1068,peg,3
1069,ammonia,7
1070,nitrogen,6
1071,acids,87
1072,glycol,1
1073,interaction,122
1074,phs,2
1075,fermentation,6
1076,barry,4
1077,mcnabb,1
1078,salawu,1
1079,congo,9
1080,north,5
1081,gondii,6
1082,seroprevalence,15
1083,female,37
1084,antibodies,81
1085,nearer,1
1086,coast,7
1087,mozambique,2
1088,country,8
1089,habits,20
1090,spain,35
1091,greece,1
1092,slovakia,1
1093,ireland,7
1094,consumption,160
1095,game,2
1096,seropositivity,5
1097,products,52
1098,portuguese,1
1099,habit,4
1100,milk,115
1101,dairy,22
1102,reference,49
1103,range,273
1104,paxton,1
1105,plays,26
1106,roles,29
1107,recovery,49
1108,hours,45
1109,glucose,57
1110,utilisation,4
1111,requirements,19
1112,lines,177
1113,stressor,21
1114,pottinger,2
1115,carrick,1
1116,intervals,61
1117,confinement,4
1118,supply,13
1119,beet,2
1120,pulp,7
1121,mcp,9
1122,vitro,77
1123,duodenum,1
1124,maize,1
1125,voelker,1
1126,hypothesis,197
1127,amphetamines,2
1128,sabol,2
1129,cadet,2
1130,brannock,2
1131,scenario,8
1132,serve,6
1133,toxic,8
1134,radicals,4
1135,agreement,187
1136,locus,23
1137,coeruleus,7
1138,afferents,7
1139,opiate,7
1140,withdrawal,46
1141,caillé,7
1142,hypotheses,23
1143,signs,54
1144,rossetti,8
1145,hyperactivity,14
1146,gunne,7
1147,montel,7
1148,crawley,7
1149,laverty,7
1150,roth,7
1151,redmond,7
1152,swann,7
1153,hamsters,12
1154,greives,4
1155,sensitivity,172
1156,gnrh,6
1157,peptide,34
1158,axis,12
1159,respond,9
1160,kisspeptin,12
1161,injections,35
1162,condition,105
1163,pressures,18
1164,fertility,7
1165,ways,27
1166,reproduction,19
1167,beery,1
1168,mode,20
1169,year,99
1170,place,42
1171,position,75
1172,importance,65
1173,mtrr,1
1174,genotype,48
1175,heart,105
1176,mthfr,9
1177,measurements,97
1178,resonance,10
1179,xcitation,1
1180,acetate,8
1181,quantities,21
1182,glutamate,34
1183,min,83
1184,cycle,95
1185,chickens,22
1186,fasenko,3
1187,molenaar,3
1188,development,235
1189,mortality,109
1190,challenges,12
1191,organs,22
1192,acervulina,2
1193,parturition,6
1194,parameters,120
1195,parity,27
1196,occurrence,46
1197,stillborn,1
1198,posture,12
1199,lying,1
1200,outout,1
1201,prepartum,1
1202,farrowing,5
1203,sows,6
1204,crate,1
1205,crates,2
1206,huts,1
1207,adaptation,19
1208,goblet,2
1209,pouchitis,1
1210,none,79
1211,laid,1
1212,criteria,65
1213,dysplasia,13
1214,ipaa,1
1215,complications,52
1216,anastomosis,7
1217,colitis,2
1218,bowel,5
1219,obstruction,6
1220,dysfunction,69
1221,criterion,16
1222,belongs,2
1223,word,38
1224,sentence,11
1225,negativity,5
1226,modality,7
1227,gerbils,5
1228,heritability,62
1229,span,16
1230,viken,1
1231,problems,76
1232,anxiety,133
1233,adulthood,34
1234,contributions,29
1235,depression,145
1236,adolescent,18
1237,trends,31
1238,netherlands,9
1239,adolescents,101
1240,inactivity,8
1241,ala,31
1242,epa,17
1243,dha,25
1244,phospholipids,12
1245,humans,163
1246,goyens,2
1247,reflection,8
1248,metabolism,63
1249,calder,4
1250,storage,29
1251,deprivation,11
1252,smink,2
1253,gerrits,2
1254,ruiter,2
1255,van,102
1256,odutuga,2
1257,expense,4
1258,affect,26
1259,piglets,36
1260,ara,1
1261,extracts,23
1262,dpa,5
1263,arbuckle,2
1264,pufa,21
1265,cheon,3
1266,elongation,12
1267,astrocytes,17
1268,innis,2
1269,dyer,3
1270,content,154
1271,liver,91
1272,contents,46
1273,predictor,84
1274,serum,170
1275,indicator,18
1276,iri,2
1277,rapidity,3
1278,action,118
1279,insulin,178
1280,hormone,53
1281,hormones,45
1282,glucagon,16
1283,amplifies,2
1284,bgh,2
1285,acth,8
1286,basal,77
1287,meaney,1
1288,martin,30
1289,pradier,1
1290,olanzapine,2
1291,measures,133
1292,agonist,23
1293,locomotion,12
1294,criswell,1
1295,clozapine,5
1296,tests,64
1297,waddington,4
1298,beasley,1
1299,radioreceptor,3
1300,assays,34
1301,affinity,66
1302,bymaster,1
1303,bmd,21
1304,bmc,2
1305,length,90
1306,concerns,12
1307,junction,14
1308,striatum,11
1309,tonus,3
1310,lopes,3
1311,tone,14
1312,loss,367
1313,excitatory,6
1314,rodent,11
1315,onset,37
1316,rodents,19
1317,delays,10
1318,csf,17
1319,oxytocin,5
1320,pitts,11
1321,outcome,132
1322,runs,3
1323,relationships,82
1324,lysaker,1
1325,incoherent,5
1326,processing,141
1327,process,124
1328,previc,5
1329,rees,11
1330,medication,32
1331,trace,12
1332,element,7
1333,water,172
1334,particles,39
1335,moment,24
1336,particle,18
1337,poyang,1
1338,waste,5
1339,streams,6
1340,effluents,3
1341,wastewaters,3
1342,endocrine,10
1343,leachate,2
1344,detections,1
1345,beef,6
1346,cattle,33
1347,pbbs,2
1348,pbdes,21
1349,hair,12
1350,congeners,26
1351,table,75
1352,pcb,26
1353,mri,27
1354,myeloarchitectonic,4
1355,compartments,6
1356,fluid,71
1357,edema,11
1358,bdnf,33
1359,snp,27
1360,hariri,12
1361,pezawas,15
1362,bueller,12
1363,replicate,17
1364,carriers,69
1365,dataset,9
1366,approaches,25
1367,measure,76
1368,interest,41
1369,snps,43
1370,heterogeneity,43
1371,numbers,111
1372,genotypes,40
1373,vois,4
1374,macrolides,3
1375,sludge,11
1376,kong,4
1377,ery,6
1378,kinney,5
1379,tyl,3
1380,radjenović,3
1381,indicating,16
1382,pollution,37
1383,influences,22
1384,elimination,21
1385,pharmaceuticals,1
1386,degradation,46
1387,sorption,12
1388,hyland,1
1389,antibiotics,15
1390,quinolones,1
1391,vault,3
1392,uterus,3
1393,contain,13
1394,neutrophils,20
1395,determine,14
1396,mab,6
1397,eosinophils,3
1398,station,2
1399,flow,74
1400,parsons,6
1401,equilibrium,7
1402,auditory,20
1403,distractor,13
1404,tones,7
1405,hence,46
1406,focus,22
1407,target,78
1408,information,192
1409,polich,4
1410,modulation,44
1411,bachiller,8
1412,generators,2
1413,topic,3
1414,substrate,47
1415,pfos,6
1416,rivers,9
1417,dagu,1
1418,drainage,9
1419,zhujiang,1
1420,bao,3
1421,lake,32
1422,yang,25
1423,wang,46
1424,bohai,12
1425,sea,44
1426,capacity,126
1427,til,14
1428,effector,9
1429,hove,3
1430,anergy,3
1431,subpopulation,8
1432,henselae,3
1433,serosurveys,2
1434,hawaii,2
1435,japan,34
1436,kingdom,21
1437,seroprevalences,5
1438,climate,12
1439,timing,7
1440,collection,13
1441,modes,20
1442,washoensis,1
1443,vinsonii,1
1444,subsp,1
1445,berkhoffii,1
1446,clarridgeiae,1
1447,dogs,38
1448,titer,7
1449,antibody,73
1450,titers,4
1451,seroreactivity,1
1452,canis,1
1453,disease,332
1454,angiogenesis,6
1455,srf,1
1456,tumorigenesis,5
1457,isoform,9
1458,proliferation,111
1459,manipulation,33
1460,inability,12
1461,proteins,113
1462,shorter,21
1463,features,95
1464,amino,40
1465,conjunction,7
1466,radiotherapy,15
1467,cmf,1
1468,pronzato,1
1469,therapy,97
1470,polymorphism,87
1471,mobilization,8
1472,personality,19
1473,dimension,6
1474,transmission,34
1475,cloninger,1
1476,zhu,20
1477,promotor,2
1478,positions,19
1479,vegf,27
1480,tumor,154
1481,progression,69
1482,phage,2
1483,mussel,2
1484,mytilus,2
1485,kinetics,25
1486,vicariance,1
1487,macey,1
1488,trees,8
1489,predictions,18
1490,clades,3
1491,isolation,38
1492,aggregates,4
1493,binding,48
1494,fibrils,2
1495,aggregation,12
1496,talbot,6
1497,contributor,13
1498,jackson,20
1499,neder,3
1500,origin,40
1501,haplogroup,2
1502,berbers,1
1503,arab,1
1504,bedouin,1
1505,palestinians,1
1506,sardinians,2
1507,historic,1
1508,pigs,73
1509,bellego,1
1510,noblet,1
1511,diets,48
1512,torsion,10
1513,campos,2
1514,maiques,2
1515,forces,21
1516,skeleton,6
1517,gait,9
1518,genes,173
1519,diabetes,94
1520,marker,70
1521,sah,5
1522,cnv,2
1523,glassman,2
1524,vascularity,1
1525,trial,90
1526,contrasting,1
1527,cooper,6
1528,kyriazakis,1
1529,oldham,1
1530,complement,4
1531,gin,1
1532,partners,10
1533,abuse,24
1534,kapiga,1
1535,bar,2
1536,hotel,1
1537,workers,20
1538,voltage,10
1539,value,356
1540,magnitude,81
1541,structure,123
1542,generation,52
1543,photocurrent,1
1544,scto,2
1545,cpr,1
1546,subject,3
1547,hyperemia,4
1548,start,10
1549,ecmo,1
1550,pressor,5
1551,correction,31
1552,hypotension,6
1553,hypoxia,32
1554,cause,70
1555,transient,20
1556,suitability,1
1557,systems,83
1558,pure,15
1559,montbeliarde,3
1560,lactations,2
1561,normande,1
1562,pattern,144
1563,sylvaticus,4
1564,europe,27
1565,specificity,60
1566,parasite,9
1567,field,89
1568,polygyrus,2
1569,heligmosomoides,1
1570,apodemus,3
1571,metastasis,17
1572,lungs,11
1573,ats,1
1574,deposits,3
1575,cutoffs,2
1576,bdz,4
1577,diazepam,2
1578,induces,45
1579,vasodilation,13
1580,midazolam,5
1581,inhibitor,65
1582,methyl,8
1583,ester,7
1584,neighborhood,5
1585,ses,27
1586,proportions,46
1587,residents,16
1588,spin,4
1589,triplet,4
1590,channel,36
1591,branch,3
1592,accord,12
1593,predissociation,3
1594,dissociation,33
1595,eikema,1
1596,coworkers,18
1597,observation,151
1598,beam,12
1599,pprb,2
1600,kovar,1
1601,sense,7
1602,leads,14
1603,vulnerability,20
1604,hypoglycemia,4
1605,chain,52
1606,homodimer,3
1607,expectation,16
1608,hybrids,4
1609,synthesize,1
1610,glyeosylation,1
1611,mixtures,8
1612,glycans,3
1613,bladder,27
1614,promoter,76
1615,hypermethylation,10
1616,methylation,50
1617,tccs,1
1618,pcr,22
1619,initiation,18
1620,transcription,57
1621,risks,47
1622,confounders,9
1623,cores,8
1624,festuca,2
1625,lineages,4
1626,suggestions,11
1627,hackel,2
1628,holub,2
1629,tzvelev,2
1630,sumiyoshi,4
1631,foekens,3
1632,assay,23
1633,irma,1
1634,elisa,4
1635,specimens,34
1636,sinus,16
1637,histiocytosis,9
1638,tumour,61
1639,lymph,22
1640,nodes,35
1641,metastases,54
1642,lane,4
1643,kister,3
1644,breast,161
1645,spread,8
1646,speer,3
1647,wartman,3
1648,invasion,30
1649,side,46
1650,estimate,31
1651,lineage,14
1652,poikilotherms,1
1653,sequence,57
1654,lymphocyte,8
1655,predominant,22
1656,burtin,1
1657,axilla,3
1658,subpopulations,4
1659,richters,2
1660,disagrees,5
1661,iga,6
1662,igd,1
1663,concordance,11
1664,mtdna,4
1665,reptiles,1
1666,marine,11
1667,fishes,6
1668,organisms,19
1669,respects,6
1670,euhyas,1
1671,genera,1
1672,hylactophryne,1
1673,genus,3
1674,darst,1
1675,cannatella,1
1676,milesi,1
1677,endorse,1
1678,subgenus,1
1679,taxa,10
1680,endemics,1
1681,cruentus,1
1682,savage,1
1683,duellman,1
1684,index,62
1685,viscera,6
1686,sole,11
1687,lipid,6
1688,teleosts,4
1689,wholebody,1
1690,writing,1
1691,chance,15
1692,account,82
1693,bread,7
1694,nigeria,1
