,verbs,freq
581,trp,1
582,remains,101
583,derivatization,1
584,give,17
585,desired,10
586,serving,4
587,ffa,6
588,employing,23
589,probing,4
590,unwanted,3
591,serves,15
592,imaging,47
593,released,91
594,coupled,24
595,tumour,5
596,range,53
597,desi,6
598,mixing,18
599,deposited,25
600,retain,14
601,lifting,6
602,become,108
603,planar,4
604,minimised,2
605,optimised,1
606,implying,36
607,maintained,77
608,added,41
609,directed,56
610,takes,36
611,captured,35
612,leading,127
613,adding,19
614,remained,33
615,figure,42
616,substituting,3
617,shift,19
618,occurred,66
619,screening,65
620,established,97
621,depositing,2
622,selecting,10
623,translocates,1
624,formed,41
625,approaches,20
626,exploring,17
627,selected,127
628,ompf,2
629,incubated,16
630,explore,2
631,recording,36
632,designed,57
633,comparing,51
634,protein,57
635,ligand,8
636,achieved,92
637,taking,25
638,monitor,4
639,induce,46
640,vertebrates,8
641,exposure,19
642,derived,136
643,mediating,30
644,piazza,9
645,phenomenon,3
646,love,42
647,proposed,221
648,chin,12
649,unified,12
650,kuijper,3
651,examining,46
652,aims,7
653,shape,11
654,environments,1
655,prevails,1
656,perceived,54
657,altered,79
658,impaired,34
659,leaving,14
660,untested,4
661,dantzer,3
662,reviewed,99
663,assigning,7
664,sensu,14
665,appreciate,4
666,matched,11
667,overlapping,42
668,matching,16
669,reliably,4
670,match,12
671,examined,67
672,mismatches,2
673,framework,3
674,expanded,37
675,allow,72
676,understanding,63
677,evaluating,53
678,make,57
679,emt,3
680,herbivores,7
681,made,101
682,chooses,4
683,incorrect,5
684,support,45
685,predicts,19
686,sheriff,3
687,hares,2
688,declining,17
689,lynx,4
690,elevated,84
691,offer,22
692,mismatch,7
693,corrected,36
694,rats,5
695,birds,4
696,modify,15
697,exhibit,29
698,parental,1
699,passerine,1
700,predator,6
701,conspecific,3
702,inhabit,4
703,would,374
704,expect,25
705,examples,13
706,lepus,7
707,tamiasciurus,7
708,canada,19
709,boutin,4
710,occurring,39
711,faced,12
712,proximate,5
713,raising,27
714,lower,11
715,higher,8
716,dispersing,13
717,increase,106
718,outlined,13
719,experienced,89
720,shaped,10
721,hirec,3
722,face,16
723,maladapted,3
724,circumstance,1
725,vivipara,3
726,induces,9
727,respond,16
728,perceive,4
729,introduced,70
730,fail,28
731,lowered,3
732,mousseau,3
733,extend,21
734,generating,53
735,adopt,11
736,ignored,5
737,generate,21
738,exhibited,37
739,diversifying,2
740,proulx,1
741,focused,76
742,fluctuating,12
743,dealing,4
744,teotónio,2
745,chosen,62
746,living,55
747,winfield,1
748,krause,14
749,ekman,2
750,exerting,17
751,darimont,6
752,reimchen,6
753,haldane,6
754,exploitation,7
755,escaping,2
756,encounter,8
757,deployed,8
758,links,11
759,fishing,16
760,hollins,8
761,langerhans,6
762,killen,22
763,spend,12
764,discovered,17
765,attracted,17
766,furthermore,23
767,smr,4
768,starting,20
769,glm,1
770,constructed,33
771,shoal,1
772,linearity,1
773,exploited,29
774,maladaptive,3
775,took,16
776,allendorf,1
777,prone,6
778,encountering,2
779,pitcher,2
780,object,3
781,bolder,1
782,shoaling,6
783,ward,1
784,display,26
785,rendering,3
786,otherwise,4
787,homogenizing,1
788,dilute,1
789,sizes,20
790,becomes,38
791,limiting,28
792,preventing,46
793,entering,7
794,constraining,5
795,witnessed,1
796,affecting,62
797,vicinity,1
798,ind,1
799,offering,2
800,contrasting,23
801,wright,9
802,bunnefeld,4
803,selection,10
804,trap,8
805,quantified,36
806,evolutionary,3
807,reducing,105
808,avoid,9
809,entered,10
810,preferring,1
811,masking,1
812,capture,9
813,swimming,5
814,thought,117
815,trawling,1
816,modulate,32
817,break,8
818,appeared,12
819,dyer,3
820,rudstam,3
821,exposed,64
822,quantifying,32
823,isolated,64
824,stages,1
825,contributes,15
826,fie,3
827,ecology,6
828,begins,12
829,colonists,6
830,colonizing,18
831,dominate,7
832,raffl,6
833,affect,88
834,ensures,9
835,rees,6
836,hector,6
837,requiring,32
838,favor,25
839,uncovering,17
840,attributed,73
841,mass,8
842,select,5
843,force,8
844,bartlett,3
845,liu,29
846,decreases,27
847,dispersed,9
848,germination,3
849,undisturbed,2
850,dominated,7
851,elymus,1
852,griseb,2
853,sampled,37
854,meadows,4
855,stopped,1
856,balanced,5
857,leaves,15
858,obtain,29
859,conviron,1
860,controlled,52
861,moistened,1
862,diameter,5
863,undertaken,1
864,warranted,13
865,intercepts,2
866,slopes,11
867,relationships,5
868,forbs,2
869,older,19
870,linked,173
871,originated,8
872,responding,23
873,pastore,3
874,colonization,5
875,zhang,16
876,noted,83
877,leaf,17
878,saturated,7
879,survival,7
880,aimed,28
881,underlying,95
882,geography,2
883,deagle,8
884,kingsley,8
885,adaptation,7
886,complementing,12
887,duck,1
888,biotas,1
889,south,3
890,occupying,5
891,cool,4
892,temperate,3
893,preadapted,1
894,coping,36
895,entailed,1
896,hopkins,9
897,oxygen,11
898,altering,20
899,inhibiting,20
900,cascade,9
901,storz,1
902,involves,31
903,natarajan,6
904,hemoglobin,14
905,crested,2
906,lophonetta,2
907,amino,3
908,differing,15
909,structuring,7
910,wrens,3
911,troglodytes,2
912,coding,19
913,globin,2
914,expanding,6
915,acclimatized,2
916,substitution,2
917,mccracken,6
918,spread,20
919,colonized,2
920,southern,4
921,sampling,71
922,validated,53
923,lowland,6
924,hemoglobins,2
925,hybrid,9
926,suggested,270
927,siegfried,3
928,resolve,17
929,stephens,6
930,published,107
931,applying,29
932,locus,2
933,refer,6
934,america,13
935,infer,12
936,tcs,1
937,standardized,26
938,colombia,4
939,clustering,31
940,run,19
941,replicated,7
942,repeated,31
943,summarized,27
944,hey,4
945,assumes,5
946,dnasp,4
947,excluded,51
948,removed,40
949,implemented,48
950,cope,1
951,inferred,14
952,postulated,11
953,multilocus,1
954,consistent,12
955,pattern,6
956,seen,128
957,fjeldså,2
958,admixed,12
959,population,22
960,obscured,4
961,americas,8
962,estimate,9
963,splitting,5
964,measuring,24
965,brought,20
966,revealing,17
967,contributed,22
968,genotype,15
969,arising,15
970,ruddy,3
971,cheviron,3
972,preadaptive,1
973,evolve,5
974,played,19
975,exemplifies,1
976,combining,25
977,endemic,1
978,lives,6
979,poaching,1
980,bogotá,3
981,rosselli,3
982,concepts,6
983,moritz,3
984,automated,54
985,frommolt,2
986,calls,10
987,calonectris,2
988,listening,3
989,calling,4
990,acevedo,1
991,processing,87
992,taxing,1
993,witmer,1
994,persuade,1
995,counts,4
996,sound,6
997,regimes,2
998,produces,12
999,robbins,1
1000,amplified,15
1001,demonstrated,366
1002,solving,2
1003,detecting,27
1004,bitterns,2
1005,caprimulgus,1
1006,happens,1
1007,compression,1
1008,rempel,1
1009,replace,12
1010,intricate,1
1011,required,137
1012,obrist,1
1013,correlates,21
1014,kramer,12
1015,reporting,69
1016,creates,5
1017,call,8
1018,stevenson,5
1019,automating,4
1020,digby,1
1021,copelan,5
1022,mentioned,29
1023,braamse,1
1024,beneficial,15
1025,exist,62
1026,randomised,10
1027,supervised,11
1028,prescribed,20
1029,timing,26
1030,persoon,1
1031,translate,12
1032,kuehl,6
1033,evaluated,72
1034,consisted,23
1035,aiming,5
1036,pursue,4
1037,lasted,2
1038,started,31
1039,cycling,14
1040,hypothesised,4
1041,notwithstanding,7
1042,exercise,5
1043,cramp,3
1044,padilha,3
1045,believe,20
1046,learnt,3
1047,participating,16
1048,gollhofer,2
1049,progression,3
1050,training,53
1051,campbell,3
1052,recruit,3
1053,likewise,6
1054,types,5
1055,challenging,61
1056,accurate,4
1057,complexed,1
1058,nmr,1
1059,involving,87
1060,depend,18
1061,elucidated,7
1062,resolved,16
1063,glcnac,1
1064,orienting,2
1065,branched,1
1066,attempted,3
1067,rdcs,1
1068,datura,1
1069,lectin,1
1070,recognizes,4
1071,encapsulating,5
1072,organizing,3
1073,signaling,102
1074,implantation,4
1075,appealing,10
1076,implanted,12
1077,wastes,9
1078,hydrogel,17
1079,facilitated,41
1080,cartilage,12
1081,scaffold,1
1082,photopolymerized,10
1083,advances,3
1084,peg,9
1085,displayed,8
1086,mscs,6
1087,fibroblasts,23
1088,miniaturizing,5
1089,emerged,44
1090,promising,40
1091,biosensing,5
1092,structured,12
1093,bioprinting,8
1094,produce,100
1095,combined,76
1096,throughput,8
1097,sfl,2
1098,khz,5
1099,sustained,78
1100,maintain,28
1101,polymerization,4
1102,quenching,15
1103,consumed,17
1104,scavenging,1
1105,dna,31
1106,inhibited,12
1107,pegnb,4
1108,origins,5
1109,propagated,9
1110,consuming,7
1111,utilizing,10
1112,centrifuge,1
1113,exposing,1
1114,extended,73
1115,briefly,9
1116,fabricated,5
1117,poured,1
1118,micropatterned,1
1119,vacuumed,1
1120,remove,16
1121,cured,3
1122,conserved,41
1123,comparative,11
1124,characterize,14
1125,thiolated,4
1126,label,4
1127,rhodamine,3
1128,track,10
1129,microgel,1
1130,divided,31
1131,microfluidic,1
1132,vortexing,3
1133,produced,120
1134,holds,7
1135,indicated,79
1136,explored,84
1137,encapsulated,5
1138,blank,2
1139,pegda,1
1140,proven,5
1141,pdms,2
1142,eliminating,3
1143,microspheres,1
1144,light,1
1145,resource,3
1146,trees,5
1147,sum,9
1148,interacting,14
1149,michalet,3
1150,compete,3
1151,constitute,27
1152,patterns,24
1153,oheimb,4
1154,tools,2
1155,airborne,2
1156,jung,3
1157,layer,7
1158,scanning,22
1159,liang,34
1160,stand,14
1161,stem,14
1162,wehrden,8
1163,analyze,13
1164,bienert,8
1165,hackenberg,8
1166,raumonen,7
1167,crown,33
1168,adjusting,23
1169,concave,13
1170,losing,5
1171,lie,2
1172,computing,7
1173,respect,21
1174,voxel,5
1175,tree,26
1176,rare,15
1177,noninteracting,7
1178,moorthy,3
1179,projected,8
1180,planted,1
1181,planting,2
1182,detailed,24
1183,heat,1
1184,occupation,1
1185,employs,1
1186,outcome,8
1187,canopy,15
1188,advance,3
1189,neighboring,12
1190,forest,2
1191,focusing,40
1192,packing,17
1193,coates,14
1194,paquette,14
1195,modeling,35
1196,take,21
1197,circular,1
1198,exemplified,7
1199,search,10
1200,plot,3
1201,beginning,25
1202,gorte,3
1203,scanned,4
1204,shadowing,3
1205,omasa,2
1206,stems,19
1207,reach,48
1208,pollinated,4
1209,barfod,4
1210,floating,3
1211,ecuador,1
1212,impacted,15
1213,piperno,2
1214,sold,14
1215,termed,38
1216,steege,5
1217,tending,7
1218,montoya,1
1219,flexuosa,5
1220,rossi,1
1221,interpreted,36
1222,cold,10
1223,lima,3
1224,chloroplast,1
1225,begin,10
1226,extracted,39
1227,antao,1
1228,sample,12
1229,stevens,2
1230,visualized,12
1231,confounding,11
1232,substructured,1
1233,visualize,1
1234,estimates,19
1235,putman,2
1236,gaining,4
1237,accounting,19
1238,retains,2
1239,aflps,1
1240,outcrossing,87
1241,inga,1
1242,concentrated,2
1243,served,5
1244,contracted,3
1245,fossil,3
1246,persisting,23
1247,behling,6
1248,origin,5
1249,pielou,3
1250,rull,3
1251,carvalho,5
1252,due,36
1253,sorting,20
1254,wink,2
1255,gascon,2
1256,patton,2
1257,palms,2
1258,myricaria,3
1259,huang,4
1260,form,41
1261,fruiting,1
1262,overflowed,1
1263,amazonia,7
1264,oliveira,1
1265,basin,1
1266,mauritia,1
1267,undergo,5
1268,traveling,1
1269,connecting,9
1270,levis,3
1271,hunted,6
1272,emilio,3
1273,levi,3
1274,favored,15
1275,parry,4
1276,comparison,15
1277,loo,5
1278,amazon,6
1279,transported,18
1280,barlow,1
1281,populated,5
1282,came,11
1283,hunting,10
1284,disrupted,9
1285,ritter,2
1286,planned,15
1287,aid,14
1288,ecomorphology,1
1289,investigates,1
1290,said,7
1291,arnold,31
1292,karr,16
1293,losos,16
1294,test,44
1295,body,29
1296,herrel,30
1297,issn,24
1298,clinging,26
1299,sprinting,26
1300,jumping,15
1301,fry,15
1302,loading,19
1303,thompson,25
1304,biting,15
1305,reflected,29
1306,grizante,3
1307,maitland,6
1308,macleod,9
1309,rose,21
1310,extrapolate,7
1311,falk,7
1312,claw,7
1313,modelling,23
1314,ribas,8
1315,manning,11
1316,lizard,4
1317,wilson,1
1318,guild,2
1319,possessing,8
1320,james,11
1321,shine,7
1322,placed,10
1323,priori,4
1324,substrate,5
1325,clemente,8
1326,openshaw,2
1327,resulted,53
1328,scalaris,1
1329,pianka,3
1330,king,25
1331,mangroves,2
1332,schultz,5
1333,soil,7
1334,excavates,3
1335,rhind,5
1336,riverbed,1
1337,cross,3
1338,refuge,5
1339,kingorum,2
1340,burrow,1
1341,situated,5
1342,equipped,2
1343,park,5
1344,encountered,12
1345,nested,8
1346,bookstein,1
1347,fink,1
1348,traced,5
1349,drawing,11
1350,transformed,10
1351,tip,8
1352,semilandmarks,1
1353,bending,13
1354,perez,1
1355,procrustes,1
1356,varanidae,4
1357,vidal,4
1358,odatria,4
1359,gouldii,4
1360,varius,4
1361,clade,7
1362,indicus,4
1363,decoupled,6
1364,klingenberg,2
1365,branching,2
1366,plotting,3
1367,allometry,1
1368,concerning,30
1369,deviating,1
1370,crandell,3
1371,glen,9
1372,climbing,7
1373,specialized,27
1374,zani,1
1375,penetrated,1
1376,sweet,1
1377,ascends,1
1378,faces,18
1379,claws,6
1380,ideal,11
1381,rotated,10
1382,running,20
1383,feduccia,6
1384,correlate,27
1385,speed,11
1386,replacing,10
1387,loosen,1
1388,digging,5
1389,kimberley,7
1390,consisting,29
1391,dig,5
1392,spiraling,4
1393,hollows,2
1394,panoptes,2
1395,elongate,1
1396,tulli,5
1397,develop,94
1398,drawn,13
1399,scaling,30
1400,function,9
1401,isolate,2
1402,driving,79
1403,varanus,2
1404,eats,3
1405,separates,8
1406,turtle,5
1407,separate,6
1408,incorporates,6
1409,eating,21
1410,makes,38
1411,simberloff,3
1412,intersecting,3
1413,sutherland,3
1414,feeding,27
1415,differentiating,14
1416,rieppel,3
1417,unpublished,26
1418,reliable,8
1419,partitioning,2
1420,link,31
1421,puncturing,4
1422,help,28
1423,transport,7
1424,excluding,20
1425,prohibits,4
1426,investigating,54
1427,assessing,25
1428,wainwright,3
1429,domesticized,2
1430,believed,51
1431,exception,5
1432,bruford,1
1433,emphasizes,7
1434,understand,4
1435,future,10
1436,red,57
1437,brickle,7
1438,johnsgard,8
1439,berres,5
1440,chicken,9
1441,fulton,4
1442,direct,4
1443,mhc,5
1444,brisbin,13
1445,works,8
1446,captive,3
1447,berthouly,17
1448,gering,17
1449,weigend,17
1450,akaboot,25
1451,sequencing,82
1452,delany,18
1453,davis,27
1454,posits,2
1455,juvenile,2
1456,hatched,2
1457,crossed,6
1458,crossing,6
1459,tolerate,1
1460,demographic,1
1461,investigate,11
1462,pheasant,1
1463,pairs,5
1464,unconstrained,1
1465,discussed,55
1466,explicit,8
1467,incorporated,42
1468,pca,6
1469,spdep,2
1470,devillard,1
1471,inputting,1
1472,regressed,5
1473,ibd,22
1474,bjornstad,1
1475,zhivotovsky,1
1476,pairwise,1
1477,rightmost,1
1478,rejected,8
1479,genland,1
1480,admixture,1
1481,identify,50
1482,spca,1
1483,overall,1
1484,bdp,1
1485,kolaczkowski,2
1486,performing,20
1487,disrupt,7
1488,resampling,9
1489,accommodate,4
1490,stratified,5
1491,simpler,1
1492,sized,3
1493,exhibiting,10
1494,hold,5
1495,met,20
1496,identifying,53
1497,defining,9
1498,priority,5
1499,phenotypes,6
1500,addressed,28
1501,imply,6
1502,trpa,1
1503,releasing,3
1504,subunit,10
1505,trpb,2
1506,yielding,6
1507,catalyzes,4
1508,engineered,60
1509,synthesize,4
1510,ser,2
1511,performs,2
1512,expecting,1
1513,reconciled,2
1514,constant,2
1515,saturating,3
1516,contribute,110
1517,enzyme,3
1518,underestimating,2
1519,thr,2
1520,illustrate,7
1521,probe,4
1522,catalysis,1
1523,exit,2
1524,metabolic,1
1525,hypothesize,1
1526,igp,1
1527,closed,15
1528,sensitive,8
1529,potassium,4
1530,stabilizing,6
1531,cleavage,3
1532,coupling,22
1533,decoupling,2
1534,arises,4
1535,possessed,3
1536,alter,14
1537,swap,3
1538,enzymes,14
1539,achieves,2
1540,suppressed,12
1541,hidden,4
1542,spectrum,6
1543,accumulates,3
1544,manifest,4
1545,issue,10
1546,pressing,4
1547,chave,2
1548,differ,28
1549,roland,3
1550,scale,11
1551,dictate,6
1552,trapped,6
1553,crash,3
1554,holyoak,3
1555,aggregated,4
1556,fauchald,2
1557,emphasizing,3
1558,dixon,9
1559,gianoli,3
1560,aphid,4
1561,possess,6
1562,emphasized,7
1563,aphids,2
1564,ladybeetles,17
1565,patch,5
1566,kareiva,5
1567,promote,95
1568,create,28
1569,aggregation,3
1570,kummel,5
1571,frutescens,3
1572,iva,4
1573,hacker,4
1574,coccinella,4
1575,axyridis,4
1576,cinereum,4
1577,marczak,4
1578,potted,2
1579,crabs,2
1580,little,2
1581,grez,14
1582,estades,5
1583,regarded,19
1584,halley,5
1585,mfenced,10
1586,left,328
1587,exceeded,9
1588,crowding,8
1589,winged,2
1590,alates,3
1591,dropped,8
1592,searches,5
1593,cardinale,3
1594,model,30
1595,krivan,3
1596,settle,3
1597,depended,10
1598,modeled,24
1599,informed,16
1600,implementing,7
1601,suppressing,31
1602,rubin,2
1603,simulated,17
1604,herbivore,1
1605,synchronized,4
1606,moran,2
1607,fig,33
1608,eggs,1
1609,aggregate,5
1610,moved,3
1611,hammond,2
1612,reasoned,5
1613,disperse,1
1614,correspond,5
1615,hassell,1
1616,interaction,2
1617,processes,89
1618,lewis,2
1619,marking,2
1620,viewed,18
1621,briggs,2
1622,emulates,1
1623,orrock,1
1624,watling,1
1625,colonize,1
1626,differences,7
1627,particular,6
1628,prevent,14
1629,synthesizing,1
1630,hard,5
1631,scales,11
1632,scaled,20
1633,intended,1
1634,vary,36
1635,seitz,1
1636,savannas,1
1637,sankaran,11
1638,regulated,47
1639,grasses,5
1640,scholes,5
1641,cech,9
1642,regulating,49
1643,competing,18
1644,contradict,5
1645,acacia,4
1646,joubert,4
1647,rothauge,1
1648,modulated,8
1649,schwinning,8
1650,overgrazing,10
1651,dominance,8
1652,synodinos,5
1653,land,9
1654,strengthening,9
1655,legumes,10
1656,podocarpa,1
1657,encroached,1
1658,lands,2
1659,carrying,14
1660,try,3
1661,shallow,1
1662,roberts,9
1663,stipagrostis,1
1664,oldeland,2
1665,hachfeld,2
1666,crotalaria,6
1667,fix,3
1668,amount,3
1669,hoarding,1
1670,kollmann,1
1671,rainfall,5
1672,wilting,2
1673,damaged,26
1674,respective,5
1675,wraith,2
1676,quantify,30
1677,rietkerk,1
1678,relation,1
1679,pinheiro,1
1680,covered,9
1681,decisive,2
1682,prosopis,1
1683,seedling,4
1684,survived,4
1685,grow,7
1686,supposed,16
1687,contradicts,4
1688,connor,6
1689,trigger,4
1690,encroaching,2
1691,kraaij,2
1692,ending,6
1693,compensated,7
1694,venterink,2
1695,allocated,5
1696,richer,5
1697,abrahamson,3
